date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
1993-02-06,82,Lights,Journey,74.0,68,14,happy
1993-02-06,83,"It's Alright (From ""South Central"")",Classic Example,76.0,68,13,happy
1993-02-06,84,Drive,R.E.M.,69.0,28,15,sad
1993-02-06,85,Erotica,Madonna,86.0,3,17,happy
1993-02-06,86,I Wish The Phone Would Ring,Expose,73.0,28,15,happy
1993-02-06,87,Get Up (Move Boy Move),AB Logic,92.0,83,7,happy
1993-02-06,88,Sleeping With You,Firehouse,80.0,78,7,energetic
1993-02-06,89,Love's Taken Over,Chante Moore,90.0,86,7,happy
1993-02-06,90,Sexual,Goddess,82.0,74,9,happy
1993-02-06,91,Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain,93.0,65,9,happy
1993-02-06,92,Hat 2 Da Back,TLC,,92,1,happy
1993-02-06,93,Man On The Moon,R.E.M.,,93,1,sad
1993-02-06,94,I'm So Into You,SWV,,94,1,happy
1993-02-06,95,Happy Days,Silk,,95,1,happy
1993-02-06,96,Losin' Myself,Debbie Gibson,,96,1,happy
1993-02-06,97,These Are Days,"10,000 Maniacs",94.0,66,11,happy
1993-02-06,98,Keep The Faith,Bon Jovi,91.0,29,16,happy
1993-02-06,99,This Could Be The One,Bad Company,96.0,87,8,happy
1993-02-06,100,Games,Chuckii Booker,97.0,68,12,happy
1993-01-02,1,I Will Always Love You,Whitney Houston,1.0,1,8,sad
1993-01-02,2,Rump Shaker,Wreckx-N-Effect,2.0,2,14,energetic
1993-01-02,3,If I Ever Fall In Love,Shai,3.0,2,12,sad
1993-01-02,4,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,4.0,4,6,sad
1993-01-02,5,Rhythm Is A Dancer,Snap!,6.0,5,21,happy
1993-01-02,6,"I'd Die Without You (From ""Boomerang"")",P.M. Dawn,5.0,3,17,sad
1993-01-02,7,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,8.0,7,11,happy
1993-01-02,8,Good Enough,Bobby Brown,7.0,7,12,happy
1993-01-02,9,What About Your Friends,TLC,11.0,7,18,happy
1993-01-02,10,Real Love,Mary J. Blige,10.0,7,19,happy
1993-01-02,11,Deeper And Deeper,Madonna,13.0,11,5,happy
1993-01-02,12,To Love Somebody,Michael Bolton,12.0,11,12,sad
1993-01-02,13,How Do You Talk To An Angel,The Heights,9.0,1,14,sad
1993-01-02,14,Love Is On The Way,Saigon Kick,14.0,12,18,sad
1993-01-02,15,When She Cries,Restless Heart,18.0,15,8,happy
1993-01-02,16,Flex,Mad Cobra,22.0,16,12,happy
1993-01-02,17,Layla,Eric Clapton,16.0,12,14,sad
1993-01-02,18,Little Miss Can't Be Wrong,Spin Doctors,17.0,17,12,energetic
1993-01-02,19,Do You Believe In Us,Jon Secada,15.0,13,15,happy
1993-01-02,20,Faithful,Go West,19.0,19,9,happy
1993-01-02,21,Back To The Hotel,N2Deep,24.0,21,26,sad
1993-01-02,22,Walking On Broken Glass,Annie Lennox,20.0,14,18,happy
1993-01-02,23,7,Prince And The New Power Generation,29.0,23,6,happy
1993-01-02,24,The Last Song,Elton John,26.0,23,10,sad
1993-01-02,25,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,42.0,25,3,sad
1993-01-02,26,Here We Go Again!,Portrait,31.0,26,8,happy
1993-01-02,27,Would I Lie To You?,Charles & Eddie,27.0,13,20,happy
1993-01-02,28,Where You Goin' Now,Damn Yankees,23.0,20,13,sad
1993-01-02,29,Never A Time,Genesis,25.0,25,9,sad
1993-01-02,30,Drive,R.E.M.,28.0,28,10,sad
1993-01-02,31,"Give It Up, Turn It Loose",En Vogue,38.0,31,5,happy
1993-01-02,32,"End Of The Road (From ""Boomerang"")",Boyz II Men,21.0,1,25,happy
1993-01-02,33,Jump Around,House Of Pain,32.0,3,28,happy
1993-01-02,34,Walk On The Ocean,Toad The Wet Sprocket,34.0,34,8,happy
1993-01-02,35,I Got A Thang 4 Ya!,Lo-Key?,39.0,35,8,happy
1993-01-02,36,Sometimes Love Just Ain't Enough,Patty Smyth,30.0,2,21,sad
1993-01-02,37,Gangsta,Bell Biv DeVoe,41.0,30,8,happy
1993-01-02,38,Who's Gonna Ride Your Wild Horses,U2,35.0,35,9,happy
1993-01-02,39,Slow And Sexy,Shabba Ranks (Featuring Johnny Gill),45.0,39,11,happy
1993-01-02,40,I Wish The Phone Would Ring,Expose,33.0,28,10,happy
1993-01-02,41,Mr. Wendal,Arrested Development,53.0,41,3,happy
1993-01-02,42,Free Your Mind,En Vogue,40.0,8,17,happy
1993-01-02,43,Keep The Faith,Bon Jovi,37.0,29,11,happy
1993-01-02,44,"Love Shoulda Brought You Home (From ""Boomerang"")",Toni Braxton,46.0,44,8,happy
1993-01-02,45,People Everyday,Arrested Development,36.0,8,21,happy
1993-01-02,46,Baby-Baby-Baby,TLC,44.0,2,31,happy
1993-01-02,47,It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.,43.0,43,6,happy
1993-01-02,48,I Love You Period,Dan Baird,52.0,48,5,happy
1993-01-02,49,No Ordinary Love,Sade,49.0,49,9,sad
1993-01-02,50,Love Can Move Mountains,Celine Dion,50.0,50,7,happy
1993-01-02,51,Ditty,Paperboy,62.0,51,3,happy
1993-01-02,52,Someone To Hold,Trey Lorenz,47.0,19,14,happy
1993-01-02,53,Quality Time,Hi-Five,56.0,53,5,happy
1993-01-02,54,Heal The World,Michael Jackson,54.0,54,4,sad
1993-01-02,55,Have You Ever Needed Someone So Bad,Def Leppard,51.0,12,20,happy
1993-01-02,56,Everything's Gonna Be Alright,Father M.C.,61.0,56,5,happy
1993-01-02,57,Erotica,Madonna,59.0,3,12,happy
1993-01-02,58,Baby I'm For Real/Natural High,After 7,55.0,55,9,happy
1993-01-02,59,Stand Up (Kick Love Into Motion),Def Leppard,60.0,59,4,happy
1993-01-02,60,Reminisce,Mary J. Blige,57.0,57,3,happy
1993-01-02,61,I Don't Care,Shakespear's Sister,58.0,58,6,happy
1993-01-02,62,Steam,Peter Gabriel,65.0,62,3,happy
1993-01-02,63,Homies,Lighter Shade Of Brown,68.0,63,4,sad
1993-01-02,64,I Got A Man,Positive K,72.0,64,3,happy
1993-01-02,65,Don't Walk Away,Jade,76.0,65,3,happy
1993-01-02,66,These Are Days,"10,000 Maniacs",66.0,66,6,happy
1993-01-02,67,Shamrocks And Shenanigans (Boom Shalock Lock Boom),House Of Pain,67.0,67,4,happy
1993-01-02,68,"Forever Love (From ""Mo' Money"")",Color Me Badd,64.0,15,15,happy
1993-01-02,69,I Will Be Here For You,Michael W. Smith,63.0,27,16,sad
1993-01-02,70,Forever In Love,Kenny G,80.0,70,3,sad
1993-01-02,71,Games,Chuckii Booker,70.0,68,7,happy
1993-01-02,72,I Missed The Bus,Kris Kross,81.0,63,14,happy
1993-01-02,73,Sesame's Treet,Smart E's,83.0,60,13,happy
1993-01-02,74,Sexual,Goddess,74.0,74,4,happy
1993-01-02,75,Symphony Of Destruction,Megadeth,85.0,71,12,energetic
1993-01-02,76,Pleasure,The Soup Dragons,69.0,69,4,happy
1993-01-02,77,Yesterdays,Guns N' Roses,86.0,72,7,energetic
1993-01-02,78,"It's Alright (From ""South Central"")",Classic Example,75.0,68,8,happy
1993-01-02,79,Wicked,Ice Cube,82.0,55,7,happy
1993-01-02,80,Understand This Groove,Sound Factory,88.0,80,2,happy
1993-01-02,81,No Mistakes,Patty Smyth,93.0,81,2,happy
1993-01-02,82,Chains Around My Heart,Richard Marx,77.0,44,11,sad
1993-01-02,83,Punks Jump Up To Get Beat Down,Brand Nubian,,83,1,happy
1993-01-02,84,"Baby, I Believe In You",George LaMond,73.0,66,5,happy
1993-01-02,85,No One Else On Earth,Wynonna,84.0,83,11,happy
1993-01-02,86,Love's Taken Over,Chante Moore,92.0,86,2,happy
1993-01-02,87,This Could Be The One,Bad Company,87.0,87,3,happy
1993-01-02,88,"All Alone On Christmas (From ""Home Alone 2"")",Darlene Love,,88,1,sad
1993-01-02,89,Could've Been Me,Billy Ray Cyrus,89.0,72,9,happy
1993-01-02,90,Get Up (Move Boy Move),AB Logic,98.0,90,2,happy
1993-01-02,91,Irresistible,Cathy Dennis,91.0,91,2,happy
1993-01-02,92,Right Here,SWV,,92,1,happy
1993-01-02,93,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",Jeremy Jordan,79.0,79,4,sad
1993-01-02,94,Sleeping With You,Firehouse,94.0,94,2,energetic
1993-01-02,95,Murder She Wrote,Chaka Demus & Pliers,,95,1,happy
1993-01-02,96,Right Now,Al B. Sure!,78.0,47,19,happy
1993-01-02,97,360 Degrees (What Goes Around),Grand Puba,96.0,68,12,happy
1993-01-02,98,Pick It Up,Home Team,90.0,90,2,happy
1993-01-02,99,"Revolution (From ""Malcolm X"")",Arrested Development,99.0,95,4,happy
1993-01-02,100,Crazy Love,CeCe Peniston,97.0,97,2,happy
1992-12-05,1,I Will Always Love You,Whitney Houston,1.0,1,4,sad
1992-12-05,2,If I Ever Fall In Love,Shai,3.0,2,8,sad
1992-12-05,3,Rump Shaker,Wreckx-N-Effect,4.0,3,10,energetic
1992-12-05,4,How Do You Talk To An Angel,The Heights,2.0,1,10,sad
1992-12-05,5,"I'd Die Without You (From ""Boomerang"")",P.M. Dawn,5.0,3,13,sad
1992-12-05,6,Rhythm Is A Dancer,Snap!,7.0,6,17,happy
1992-12-05,7,Real Love,Mary J. Blige,8.0,7,15,happy
1992-12-05,8,Good Enough,Bobby Brown,10.0,8,8,happy
1992-12-05,9,What About Your Friends,TLC,9.0,7,14,happy
1992-12-05,10,"End Of The Road (From ""Boomerang"")",Boyz II Men,6.0,1,21,happy
1992-12-05,11,"In The Still Of The Nite (From ""The Jacksons"")",Boyz II Men,15.0,11,2,sad
1992-12-05,12,To Love Somebody,Michael Bolton,19.0,12,8,sad
1992-12-05,13,Layla,Eric Clapton,12.0,12,10,sad
1992-12-05,14,Love Is On The Way,Saigon Kick,14.0,14,14,sad
1992-12-05,15,Sometimes Love Just Ain't Enough,Patty Smyth,11.0,2,17,sad
1992-12-05,16,Do You Believe In Us,Jon Secada,17.0,16,11,happy
1992-12-05,17,Jump Around,House Of Pain,13.0,3,24,happy
1992-12-05,18,Walking On Broken Glass,Annie Lennox,16.0,14,14,happy
1992-12-05,19,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,24.0,19,7,happy
1992-12-05,20,Would I Lie To You?,Charles & Eddie,20.0,13,16,happy
1992-12-05,21,Little Miss Can't Be Wrong,Spin Doctors,27.0,21,8,energetic
1992-12-05,22,Someone To Hold,Trey Lorenz,22.0,19,10,happy
1992-12-05,23,Free Your Mind,En Vogue,21.0,8,13,happy
1992-12-05,24,Where You Goin' Now,Damn Yankees,28.0,24,9,sad
1992-12-05,25,Erotica,Madonna,18.0,3,8,happy
1992-12-05,26,Back To The Hotel,N2Deep,25.0,23,22,sad
1992-12-05,27,People Everyday,Arrested Development,23.0,8,17,happy
1992-12-05,28,I Wish The Phone Would Ring,Expose,31.0,28,6,happy
1992-12-05,29,Flex,Mad Cobra,30.0,29,8,happy
1992-12-05,30,Gangsta,Bell Biv DeVoe,32.0,30,4,happy
1992-12-05,31,Keep The Faith,Bon Jovi,29.0,29,7,happy
1992-12-05,32,The Last Song,Elton John,39.0,32,6,sad
1992-12-05,33,Faithful,Go West,46.0,33,5,happy
1992-12-05,34,Have You Ever Needed Someone So Bad,Def Leppard,26.0,12,16,happy
1992-12-05,35,Drive,R.E.M.,38.0,35,6,sad
1992-12-05,36,Just Another Day,Jon Secada,35.0,5,34,happy
1992-12-05,37,When She Cries,Restless Heart,51.0,37,4,happy
1992-12-05,38,Deeper And Deeper,Madonna,,38,1,happy
1992-12-05,39,Who's Gonna Ride Your Wild Horses,U2,48.0,39,5,happy
1992-12-05,40,Baby-Baby-Baby,TLC,40.0,2,27,happy
1992-12-05,41,Humpin' Around,Bobby Brown,36.0,3,18,happy
1992-12-05,42,Slow And Sexy,Shabba Ranks (Featuring Johnny Gill),43.0,41,7,happy
1992-12-05,43,I Will Be Here For You,Michael W. Smith,33.0,27,12,sad
1992-12-05,44,All I Want,Toad The Wet Sprocket,41.0,15,24,happy
1992-12-05,45,She's Playing Hard To Get,Hi-Five,34.0,5,19,happy
1992-12-05,46,Never A Time,Genesis,50.0,46,5,sad
1992-12-05,47,Chains Around My Heart,Richard Marx,44.0,44,7,sad
1992-12-05,48,"Forever Love (From ""Mo' Money"")",Color Me Badd,37.0,15,11,happy
1992-12-05,49,Do I Have To Say The Words?,Bryan Adams,42.0,11,19,happy
1992-12-05,50,Please Don't Go,K.W.S.,45.0,6,25,happy
1992-12-05,51,I Got A Thang 4 Ya!,Lo-Key?,58.0,51,4,happy
1992-12-05,52,Walk On The Ocean,Toad The Wet Sprocket,57.0,52,4,happy
1992-12-05,53,"Love Shoulda Brought You Home (From ""Boomerang"")",Toni Braxton,53.0,53,4,happy
1992-12-05,54,When I Look Into Your Eyes,Firehouse,47.0,8,17,sad
1992-12-05,55,Here We Go Again!,Portrait,60.0,55,4,happy
1992-12-05,56,Right Now,Al B. Sure!,52.0,47,15,happy
1992-12-05,57,7,Prince And The New Power Generation,98.0,57,2,happy
1992-12-05,58,It's Gonna Be A Lovely Day,The S.O.U.L. S.Y.S.T.E.M.,77.0,58,2,happy
1992-12-05,59,Johnny Have You Seen Her?,The Rembrandts,54.0,54,6,happy
1992-12-05,60,Love Can Move Mountains,Celine Dion,65.0,60,3,happy
1992-12-05,61,Baby I'm For Real/Natural High,After 7,59.0,59,5,happy
1992-12-05,62,No Ordinary Love,Sade,71.0,62,5,sad
1992-12-05,63,"Give It Up, Turn It Loose",En Vogue,,63,1,happy
1992-12-05,64,The Hitman,AB Logic,69.0,60,19,happy
1992-12-05,65,Slow Dance (Hey Mr. DJ),R. Kelly & Public Announcement,64.0,43,16,happy
1992-12-05,66,Groovin' In The Midnight,Maxi Priest,63.0,63,6,happy
1992-12-05,67,Sesame's Treet,Smart E's,61.0,60,9,happy
1992-12-05,68,"It's Alright (From ""South Central"")",Classic Example,75.0,68,4,happy
1992-12-05,69,I Don't Care,Shakespear's Sister,94.0,69,2,happy
1992-12-05,70,Sweet November,Troop,62.0,58,11,sad
1992-12-05,71,Symphony Of Destruction,Megadeth,78.0,71,8,energetic
1992-12-05,72,Jump!,The Movement,73.0,53,18,happy
1992-12-05,73,Yesterdays,Guns N' Roses,72.0,72,3,energetic
1992-12-05,74,Here It Comes,MC Serch,76.0,71,8,happy
1992-12-05,75,Games,Chuckii Booker,90.0,75,3,happy
1992-12-05,76,Digging In The Dirt,Peter Gabriel,56.0,52,10,happy
1992-12-05,77,Everything's Gonna Be Alright,Father M.C.,,77,1,happy
1992-12-05,78,My Name Is Prince,Prince And The New Power Generation,66.0,36,9,happy
1992-12-05,79,360 Degrees (What Goes Around),Grand Puba,68.0,68,8,happy
1992-12-05,80,"Baby, I Believe In You",George LaMond,,80,1,happy
1992-12-05,81,Jesus He Knows Me,Genesis,67.0,23,19,happy
1992-12-05,82,These Are Days,"10,000 Maniacs",100.0,82,2,happy
1992-12-05,83,No One Else On Earth,Wynonna,91.0,83,7,happy
1992-12-05,84,Wicked,Ice Cube,55.0,55,3,happy
1992-12-05,85,I Missed The Bus,Kris Kross,87.0,63,10,happy
1992-12-05,86,I Love You Period,Dan Baird,,86,1,happy
1992-12-05,87,Nothing Broken But My Heart,Celine Dion,85.0,29,19,sad
1992-12-05,88,Ain't Nobody Like You,Miki Howard,84.0,84,3,happy
1992-12-05,89,Alone With You,Tevin Campbell,79.0,72,8,happy
1992-12-05,90,Work To Do,Vanessa Williams,83.0,52,11,happy
1992-12-05,91,Crossover,EPMD,74.0,42,20,happy
1992-12-05,92,Always The Last To Know,Del Amitri,82.0,30,17,happy
1992-12-05,93,How Do You Do!,Roxette,70.0,58,8,happy
1992-12-05,94,How About That,Bad Company,80.0,38,13,happy
1992-12-05,95,Always Tomorrow,Gloria Estefan,86.0,81,6,sad
1992-12-05,96,Quality Time,Hi-Five,,96,1,happy
1992-12-05,97,I'm Still Waiting,Jodeci,99.0,85,6,happy
1992-12-05,98,Where Does That Leave Love,George LaMond,81.0,59,18,happy
1992-12-05,99,Washed Away,Tom Cochrane,88.0,88,4,happy
1992-12-05,100,Really Into You,Around The Way,89.0,89,5,happy
1992-11-07,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,1.0,1,17,happy
1992-11-07,2,How Do You Talk To An Angel,The Heights,4.0,2,6,sad
1992-11-07,3,"I'd Die Without You (From ""Boomerang"")",P.M. Dawn,3.0,3,9,sad
1992-11-07,4,Sometimes Love Just Ain't Enough,Patty Smyth,2.0,2,13,sad
1992-11-07,5,Erotica,Madonna,5.0,3,4,happy
1992-11-07,6,Jump Around,House Of Pain,6.0,3,20,happy
1992-11-07,7,Rhythm Is A Dancer,Snap!,9.0,7,13,happy
1992-11-07,8,Rump Shaker,Wreckx-N-Effect,18.0,8,6,energetic
1992-11-07,9,Real Love,Mary J. Blige,11.0,9,11,happy
1992-11-07,10,What About Your Friends,TLC,14.0,10,10,happy
1992-11-07,11,Free Your Mind,En Vogue,8.0,8,9,happy
1992-11-07,12,If I Ever Fall In Love,Shai,23.0,12,4,sad
1992-11-07,13,Would I Lie To You?,Charles & Eddie,17.0,13,12,happy
1992-11-07,14,People Everyday,Arrested Development,10.0,8,13,happy
1992-11-07,15,Have You Ever Needed Someone So Bad,Def Leppard,12.0,12,12,happy
1992-11-07,16,She's Playing Hard To Get,Hi-Five,7.0,5,15,happy
1992-11-07,17,Walking On Broken Glass,Annie Lennox,21.0,17,10,happy
1992-11-07,18,"Forever Love (From ""Mo' Money"")",Color Me Badd,16.0,15,7,happy
1992-11-07,19,When I Look Into Your Eyes,Firehouse,13.0,8,13,sad
1992-11-07,20,Good Enough,Bobby Brown,24.0,20,4,happy
1992-11-07,21,Layla,Eric Clapton,22.0,21,6,sad
1992-11-07,22,Please Don't Go,K.W.S.,15.0,6,21,happy
1992-11-07,23,Love Is On The Way,Saigon Kick,25.0,23,10,sad
1992-11-07,24,Humpin' Around,Bobby Brown,19.0,3,14,happy
1992-11-07,25,Baby-Baby-Baby,TLC,20.0,2,23,happy
1992-11-07,26,Someone To Hold,Trey Lorenz,31.0,26,6,happy
1992-11-07,27,Do You Believe In Us,Jon Secada,32.0,27,7,happy
1992-11-07,28,Just Another Day,Jon Secada,26.0,5,30,happy
1992-11-07,29,Back To The Hotel,N2Deep,28.0,23,18,sad
1992-11-07,30,I Will Be Here For You,Michael W. Smith,33.0,30,8,sad
1992-11-07,31,Do I Have To Say The Words?,Bryan Adams,29.0,11,15,happy
1992-11-07,32,All I Want,Toad The Wet Sprocket,30.0,15,20,happy
1992-11-07,33,"I Wanna Love You (From ""Class Act"")",Jade,27.0,16,18,happy
1992-11-07,34,To Love Somebody,Michael Bolton,47.0,34,4,sad
1992-11-07,35,Keep The Faith,Bon Jovi,39.0,35,3,happy
1992-11-07,36,The One,Elton John,34.0,9,20,sad
1992-11-07,37,Where You Goin' Now,Damn Yankees,50.0,37,5,sad
1992-11-07,38,How About That,Bad Company,40.0,38,9,happy
1992-11-07,39,Always The Last To Know,Del Amitri,36.0,30,13,happy
1992-11-07,40,November Rain,Guns N' Roses,35.0,3,20,sad
1992-11-07,41,"Saving Forever For You (From ""Beverly Hills, 90210"")",Shanice,58.0,41,3,happy
1992-11-07,42,Giving Him Something He Can Feel,En Vogue,42.0,6,23,sad
1992-11-07,43,Move This,Technotronic Featuring Ya Kid K,38.0,6,22,happy
1992-11-07,44,Little Miss Can't Be Wrong,Spin Doctors,59.0,44,4,energetic
1992-11-07,45,Flex,Mad Cobra,53.0,45,4,happy
1992-11-07,46,Restless Heart,Peter Cetera,49.0,35,18,happy
1992-11-07,47,Right Now,Al B. Sure!,51.0,47,11,happy
1992-11-07,48,Stay,Shakespear's Sister,41.0,4,19,sad
1992-11-07,49,Life Is A Highway,Tom Cochrane,46.0,6,26,happy
1992-11-07,50,My Name Is Prince,Prince And The New Power Generation,43.0,36,5,happy
1992-11-07,51,Chains Around My Heart,Richard Marx,62.0,51,3,sad
1992-11-07,52,Work To Do,Vanessa Williams,56.0,52,7,happy
1992-11-07,53,Not Enough Time,INXS,44.0,28,12,happy
1992-11-07,54,Slow Dance (Hey Mr. DJ),R. Kelly & Public Announcement,48.0,43,12,happy
1992-11-07,55,Slow And Sexy,Shabba Ranks (Featuring Johnny Gill),60.0,55,3,happy
1992-11-07,56,You Lied To Me,Cathy Dennis,37.0,32,10,happy
1992-11-07,57,I Wish The Phone Would Ring,Expose,74.0,57,2,happy
1992-11-07,58,Am I The Same Girl,Swing Out Sister,45.0,45,9,happy
1992-11-07,59,You Gotta Believe,Marky Mark & The Funky Bunch,54.0,49,7,happy
1992-11-07,60,Digging In The Dirt,Peter Gabriel,64.0,60,6,happy
1992-11-07,61,Constant Craving,k.d. lang,52.0,38,15,happy
1992-11-07,62,The Last Song,Elton John,83.0,62,2,sad
1992-11-07,63,Nothing Broken But My Heart,Celine Dion,55.0,29,15,sad
1992-11-07,64,Crossover,EPMD,57.0,42,16,happy
1992-11-07,65,Drive,R.E.M.,71.0,65,2,sad
1992-11-07,66,How Do You Do!,Roxette,70.0,66,4,happy
1992-11-07,67,Jump!,The Movement,67.0,53,14,happy
1992-11-07,68,Jesus He Knows Me,Genesis,61.0,23,15,happy
1992-11-07,69,Sweet November,Troop,63.0,63,7,sad
1992-11-07,70,The Hitman,AB Logic,75.0,60,15,happy
1992-11-07,71,Here It Comes,MC Serch,73.0,71,4,happy
1992-11-07,72,Alone With You,Tevin Campbell,77.0,72,4,happy
1992-11-07,73,This Used To Be My Playground,Madonna,68.0,1,19,sad
1992-11-07,74,Johnny Have You Seen Her?,The Rembrandts,89.0,74,2,happy
1992-11-07,75,The Message,Sofia Shinas,78.0,75,6,energetic
1992-11-07,76,I Missed The Bus,Kris Kross,69.0,63,6,happy
1992-11-07,77,Who's Gonna Ride Your Wild Horses,U2,,77,1,happy
1992-11-07,78,Groovin' In The Midnight,Maxi Priest,95.0,78,2,happy
1992-11-07,79,Divine Thing,The Soup Dragons,65.0,35,14,happy
1992-11-07,80,Where Does That Leave Love,George LaMond,80.0,59,14,happy
1992-11-07,81,Sesame's Treet,Smart E's,79.0,74,5,happy
1992-11-07,82,Could've Been Me,Billy Ray Cyrus,81.0,72,5,happy
1992-11-07,83,Never A Time,Genesis,,83,1,sad
1992-11-07,84,Faithful,Go West,,84,1,happy
1992-11-07,85,I'm Still Waiting,Jodeci,93.0,85,2,happy
1992-11-07,86,I'm Overjoyed,Nona Gaye,88.0,86,5,happy
1992-11-07,87,No Ordinary Love,Sade,,87,1,sad
1992-11-07,88,360 Degrees (What Goes Around),Grand Puba,87.0,87,4,happy
1992-11-07,89,Symphony Of Destruction,Megadeth,82.0,82,4,energetic
1992-11-07,90,Bang Bang,David Sanborn,66.0,53,11,happy
1992-11-07,91,No One Else On Earth,Wynonna,92.0,91,3,happy
1992-11-07,92,Drowning In Your Eyes,Ephraim Lewis,85.0,72,9,sad
1992-11-07,93,Everybody's Free (To Feel Good),Rozalla,86.0,37,20,happy
1992-11-07,94,Baby I'm For Real/Natural High,After 7,,94,1,happy
1992-11-07,95,Always Tomorrow,Gloria Estefan,97.0,95,2,sad
1992-11-07,96,Take Me In Your Arms,Lil Suzy,94.0,67,19,happy
1992-11-07,97,"Give U My Heart (From ""Boomerang"")",Babyface (Featuring Toni Braxton),91.0,29,16,happy
1992-11-07,98,Really Into You,Around The Way,,98,1,happy
1992-11-07,99,Rest In Peace,Extreme,96.0,96,3,happy
1992-11-07,100,Kickin' It,After 7,76.0,45,13,happy
1992-10-03,1,"End Of The Road (From ""Boomerang"")",Boyz II Men,1.0,1,12,happy
1992-10-03,2,Sometimes Love Just Ain't Enough,Patty Smyth,2.0,2,8,sad
1992-10-03,3,Humpin' Around,Bobby Brown,4.0,3,9,happy
1992-10-03,4,Baby-Baby-Baby,TLC,3.0,2,18,happy
1992-10-03,5,Jump Around,House Of Pain,7.0,5,15,happy
1992-10-03,6,She's Playing Hard To Get,Hi-Five,9.0,6,10,happy
1992-10-03,7,November Rain,Guns N' Roses,5.0,3,15,sad
1992-10-03,8,Please Don't Go,K.W.S.,10.0,8,16,happy
1992-10-03,9,Just Another Day,Jon Secada,8.0,5,25,happy
1992-10-03,10,Stay,Shakespear's Sister,6.0,4,14,sad
1992-10-03,11,Do I Have To Say The Words?,Bryan Adams,12.0,11,10,happy
1992-10-03,12,The One,Elton John,11.0,9,15,sad
1992-10-03,13,People Everyday,Arrested Development,14.0,13,8,happy
1992-10-03,14,Have You Ever Needed Someone So Bad,Def Leppard,18.0,14,7,happy
1992-10-03,15,When I Look Into Your Eyes,Firehouse,20.0,15,8,sad
1992-10-03,16,"I Wanna Love You (From ""Class Act"")",Jade,21.0,16,13,happy
1992-10-03,17,All I Want,Toad The Wet Sprocket,16.0,15,15,happy
1992-10-03,18,Giving Him Something He Can Feel,En Vogue,13.0,6,18,sad
1992-10-03,19,"I'd Die Without You (From ""Boomerang"")",P.M. Dawn,29.0,19,4,sad
1992-10-03,20,Free Your Mind,En Vogue,25.0,20,4,happy
1992-10-03,21,Move This,Technotronic Featuring Ya Kid K,15.0,6,17,happy
1992-10-03,22,Rhythm Is A Dancer,Snap!,34.0,22,8,happy
1992-10-03,23,"Forever Love (From ""Mo' Money"")",Color Me Badd,24.0,23,2,happy
1992-10-03,24,Would I Lie To You?,Charles & Eddie,28.0,24,7,happy
1992-10-03,25,Life Is A Highway,Tom Cochrane,19.0,6,21,happy
1992-10-03,26,Back To The Hotel,N2Deep,26.0,26,13,sad
1992-10-03,27,Baby Got Back,Sir Mix-A-Lot,17.0,1,26,happy
1992-10-03,28,Real Love,Mary J. Blige,37.0,28,6,happy
1992-10-03,29,Nothing Broken But My Heart,Celine Dion,31.0,29,10,sad
1992-10-03,30,This Used To Be My Playground,Madonna,22.0,1,14,sad
1992-10-03,31,Not Enough Time,INXS,32.0,31,7,happy
1992-10-03,32,Jesus He Knows Me,Genesis,23.0,23,10,happy
1992-10-03,33,Always The Last To Know,Del Amitri,35.0,33,8,happy
1992-10-03,34,What About Your Friends,TLC,42.0,34,5,happy
1992-10-03,35,Divine Thing,The Soup Dragons,38.0,35,9,happy
1992-10-03,36,Achy Breaky Heart,Billy Ray Cyrus,30.0,4,22,happy
1992-10-03,37,Come & Talk To Me,Jodeci,27.0,11,27,happy
1992-10-03,38,Walking On Broken Glass,Annie Lennox,49.0,38,5,happy
1992-10-03,39,You Lied To Me,Cathy Dennis,45.0,39,5,happy
1992-10-03,40,Constant Craving,k.d. lang,43.0,40,10,happy
1992-10-03,41,Keep On Walkin',CeCe Peniston,33.0,15,20,happy
1992-10-03,42,Restless Heart,Peter Cetera,41.0,35,13,happy
1992-10-03,43,The Best Things In Life Are Free,Luther Vandross And Janet Jackson With BBD And Ralph Tresvant,39.0,10,19,sad
1992-10-03,44,Slow Dance (Hey Mr. DJ),R. Kelly & Public Announcement,48.0,44,7,happy
1992-10-03,45,Kickin' It,After 7,47.0,45,8,happy
1992-10-03,46,Crossover,EPMD,51.0,42,11,happy
1992-10-03,47,Take This Heart,Richard Marx,46.0,20,17,happy
1992-10-03,48,How Do You Talk To An Angel,The Heights,,48,1,sad
1992-10-03,49,My Lovin' (You're Never Gonna Get It),En Vogue,50.0,2,29,happy
1992-10-03,50,"Give U My Heart (From ""Boomerang"")",Babyface (Featuring Toni Braxton),40.0,29,11,happy
1992-10-03,51,Am I The Same Girl,Swing Out Sister,66.0,51,4,happy
1992-10-03,52,Friday I'm In Love,The Cure,54.0,18,17,happy
1992-10-03,53,Give It Up,Wilson Phillips,36.0,30,9,happy
