date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
10/4/2003,91,Danger,Erykah Badu,92,91,7,happy
10/4/2003,92,Then They Do,Trace Adkins,87,52,12,sad
10/4/2003,93,Naggin,Ying Yang Twins,95,93,2,happy
10/4/2003,94,Honesty (Write Me A List),Rodney Atkins,,94,1,happy
10/4/2003,95,Milkshake,Kelis,,95,1,happy
10/4/2003,96,Find A Way,Dwele,99,96,3,happy
10/4/2003,97,Sympathy For The Devil (Remixes),The Rolling Stones,,97,1,happy
10/4/2003,98,This Is The Night,Clay Aiken,96,1,15,happy
10/4/2003,50,Magic Stick,Lil' Kim Featuring 50 Cent,39,2,24,happy
10/4/2003,100,Rubberneckin',Elvis Presley,94,94,2,happy
10/4/2003,90,"Pon De River, Pon De Bank",Elephant Man,97,88,7,happy
10/4/2003,76,Cowboys Like Us,George Strait,,76,1,sad
10/4/2003,86,Hole In The World,Eagles,86,69,10,happy
10/4/2003,74,Addicted,Simple Plan,55,45,15,happy
10/4/2003,51,I Melt,Rascal Flatts,57,51,7,happy
10/4/2003,75,Weak And Powerless,A Perfect Circle,78,75,2,energetic
10/4/2003,53,In Those Jeans,Ginuwine,36,8,17,happy
10/4/2003,54,Someday,Nickelback,63,54,7,energetic
10/4/2003,55,A Few Questions,Clay Walker,59,55,9,sad
10/4/2003,56,Faint,Linkin Park,54,48,11,energetic
10/4/2003,57,So Yesterday,Hilary Duff,66,53,8,happy
10/4/2003,58,Got Some Teeth,Obie Trice,74,58,5,happy
10/4/2003,59,Red Dirt Road,Brooks & Dunn,60,25,19,energetic
10/4/2003,60,Low,Kelly Clarkson,70,60,3,happy
10/4/2003,61,Like Glue,Sean Paul,42,13,18,happy
10/4/2003,62,Wave On Wave,Pat Green,69,62,6,happy
10/4/2003,52,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,64,52,5,happy
10/4/2003,64,Bright Lights,matchbox twenty,73,64,2,happy
10/4/2003,63,The Way You Move,OutKast Featuring Sleepy Brown,83,63,2,happy
10/4/2003,72,Celebrity,Brad Paisley,71,31,17,happy
10/4/2003,71,Read Your Mind,Avant,,71,1,happy
10/4/2003,70,Girls And Boys,Good Charlotte,62,48,11,happy
10/4/2003,69,Show Me How To Live,Audioslave,67,67,8,energetic
10/4/2003,73,(There's Gotta Be) More To Life,Stacie Orrico,79,73,3,happy
10/4/2003,67,Why Can't I?,Liz Phair,76,67,3,happy
10/4/2003,66,Heaven,Live,72,66,6,sad
10/4/2003,65,White Flag,Dido,75,65,3,sad
10/4/2003,68,Signs Of Love Makin',Tyrese,77,57,11,happy
11/1/2003,35,Drift Away,Uncle Kracker Featuring Dobie Gray,30,9,32,happy
11/1/2003,28,Stacy's Mom,Fountains Of Wayne,31,28,4,happy
11/1/2003,29,So Far Away,Staind,29,29,14,energetic
11/1/2003,30,Calling All Angels,Train,27,19,24,energetic
11/1/2003,31,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,46,31,4,happy
11/1/2003,32,Who Wouldn't Wanna Be Me,Keith Urban,36,32,12,happy
11/1/2003,27,Pass That Dutch,Missy Elliott,35,27,3,happy
11/1/2003,33,Tough Little Boys,Gary Allan,32,32,11,sad
11/1/2003,34,Someday,Nickelback,34,34,11,energetic
11/1/2003,36,The Remedy (I Won't Worry),Jason Mraz,26,15,27,happy
11/1/2003,42,This One's For The Girls,Martina McBride,39,39,13,happy
11/1/2003,38,Bigger Than My Body,John Mayer,33,33,10,happy
11/1/2003,39,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,51,39,9,happy
11/1/2003,40,My Love Is Like... Wo,Mya,28,13,19,happy
11/1/2003,41,Bright Lights,matchbox twenty,44,41,6,happy
11/1/2003,43,Me Against The Music,Britney Spears Featuring Madonna,50,43,2,happy
11/1/2003,44,I Melt,Rascal Flatts,49,44,11,happy
11/1/2003,45,Read Your Mind,Avant,57,45,5,happy
11/1/2003,46,So Yesterday,Hilary Duff,42,42,12,happy
11/1/2003,47,Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,61,47,3,happy
11/1/2003,26,Crazy In Love,Beyonce Featuring Jay Z,23,1,24,happy
11/1/2003,37,I Love This Bar,Toby Keith,38,37,9,happy
11/1/2003,25,Hey Ya!,OutKast,41,25,3,happy
11/1/2003,48,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,40,17,19,happy
11/1/2003,23,Headstrong,Trapt,25,23,28,energetic
11/1/2003,1,Baby Boy,Beyonce Featuring Sean Paul,1,1,12,happy
11/1/2003,2,Stand Up,Ludacris Featuring Shawnna,4,2,9,happy
11/1/2003,3,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,2,2,27,happy
11/1/2003,4,Damn!,YoungBloodZ Featuring Lil Jon,5,4,13,happy
11/1/2003,5,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",3,1,19,happy
11/1/2003,6,Here Without You,3 Doors Down,6,6,10,happy
11/1/2003,7,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,9,7,7,happy
11/1/2003,8,Right Thurr,Chingy,7,2,25,happy
11/1/2003,9,Rain On Me,Ashanti,10,9,10,happy
11/1/2003,10,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,8,8,15,happy
11/1/2003,24,"Can't Stop, Won't Stop",Young Gunz,19,14,13,happy
11/1/2003,11,Suga Suga,Baby Bash Featuring Frankie J,16,11,11,energetic
11/1/2003,13,Step In The Name Of Love,R. Kelly,20,13,11,happy
11/1/2003,14,Unwell,matchbox twenty,15,5,33,energetic
11/1/2003,15,P.I.M.P.,50 Cent,11,3,23,happy
11/1/2003,16,Frontin',Pharrell Featuring Jay-Z,13,5,21,happy
11/1/2003,17,Walked Outta Heaven,Jagged Edge,24,17,9,happy
11/1/2003,18,Harder To Breathe,Maroon 5,22,18,11,happy
11/1/2003,19,Into You,Fabolous Featuring Tamia Or Ashanti,12,4,21,happy
11/1/2003,20,Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,17,12,14,energetic
11/1/2003,21,Where Is The Love?,The Black Eyed Peas,14,8,21,happy
11/1/2003,22,Thoia Thoing,R. Kelly,18,13,16,happy
11/1/2003,12,The Way You Move,OutKast Featuring Sleepy Brown,21,12,6,happy
11/1/2003,49,(There's Gotta Be) More To Life,Stacie Orrico,54,49,7,happy
11/1/2003,99,A Few Questions,Clay Walker,85,55,13,sad
11/1/2003,51,What Was I Thinkin',Dierks Bentley,43,22,20,happy
11/1/2003,78,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,69,29,20,happy
11/1/2003,79,Party To Damascus,Wyclef Jean Featuring Missy Elliott,86,79,3,happy
11/1/2003,80,Stunt 101,G Unit,,80,1,happy
11/1/2003,81,Amazing,Josh Kelley,79,79,13,happy
11/1/2003,82,"Roc Ya Body ""Mic Check 1,2""",M.V.P. (Most Valuable Playas) Featuring Stagga Lee,82,82,3,happy
11/1/2003,83,"No Shoes, No Shirt, No Problems",Kenny Chesney,78,28,19,happy
11/1/2003,84,Hot & Wet,112 Featuring Ludacris,88,84,3,happy
11/1/2003,85,Senorita,Justin Timberlake,72,27,14,happy
11/1/2003,86,Honesty (Write Me A List),Rodney Atkins,91,86,5,happy
11/1/2003,88,Addicted,Simple Plan,83,45,19,happy
11/1/2003,77,Got Some Teeth,Obie Trice,65,54,9,happy
11/1/2003,89,Knock Knock,Monica,80,80,6,happy
11/1/2003,91,Naggin,Ying Yang Twins,87,87,6,happy
11/1/2003,92,Another Postcard (Chimps),Barenaked Ladies,95,92,3,happy
11/1/2003,93,Love You More,Ginuwine,,93,1,happy
11/1/2003,94,Hole In The World,Eagles,94,69,14,happy
11/1/2003,95,Danger,Erykah Badu,90,82,11,happy
11/1/2003,96,Waiting For You,Seal,96,96,3,happy
11/1/2003,97,Find A Way,Dwele,98,96,7,happy
11/1/2003,98,This Is How We Do,Big Tymers,,98,1,happy
11/1/2003,50,White Flag,Dido,56,50,7,sad
11/1/2003,100,Officially Missing You,Tamia,97,83,14,sad
11/1/2003,90,"Pon De River, Pon De Bank",Elephant Man,92,86,11,happy
11/1/2003,76,If I Can't,50 Cent,76,76,5,happy
11/1/2003,87,24's,T.I.,81,78,14,happy
11/1/2003,74,Hell Yeah,Montgomery Gentry,,74,1,energetic
11/1/2003,75,Show Me How To Live,Audioslave,71,67,12,energetic
11/1/2003,53,Bad Boy This Bad Boy That,Bad Boy's Da Band,60,53,2,happy
11/1/2003,54,Wave On Wave,Pat Green,58,54,10,happy
11/1/2003,55,Dance With My Father,Luther Vandross,52,38,19,sad
11/1/2003,56,Ooh!,Mary J. Blige,37,29,9,happy
11/1/2003,57,Milkshake,Kelis,70,57,5,happy
11/1/2003,58,Real Good Man,Tim McGraw,48,27,17,happy
11/1/2003,59,Cowboys Like Us,George Strait,64,59,5,sad
11/1/2003,60,Heaven,Live,59,59,10,sad
11/1/2003,61,The Boys Of Summer,The Ataris,55,20,15,energetic
11/1/2003,62,Weak And Powerless,A Perfect Circle,66,62,6,energetic
11/1/2003,52,Why Can't I?,Liz Phair,53,52,7,happy
11/1/2003,64,Faint,Linkin Park,62,48,15,energetic
11/1/2003,63,Low,Kelly Clarkson,63,58,7,happy
11/1/2003,72,Perfect,Simple Plan,,72,1,happy
11/1/2003,71,I Can Only Imagine,MercyMe,77,71,4,happy
11/1/2003,70,Fallen,Sarah McLachlan,73,70,2,sad
11/1/2003,69,It's My Life,No Doubt,,69,1,happy
11/1/2003,73,Chicks Dig It,Chris Cagle,,73,1,happy
11/1/2003,67,Walk A Little Straighter,Billy Currington,67,67,11,sad
11/1/2003,66,The First Cut Is The Deepest,Sheryl Crow,75,66,2,happy
11/1/2003,65,Clap Back,Ja Rule,84,65,2,happy
11/1/2003,68,Trouble,P!nk,68,68,3,happy
12/6/2003,34,I Melt,Rascal Flatts,34,34,16,happy
12/6/2003,27,So Far Away,Staind,32,24,19,energetic
12/6/2003,28,Right Thurr,Chingy,31,2,30,happy
12/6/2003,29,White Flag,Dido,29,29,12,sad
12/6/2003,30,I Love This Bar,Toby Keith,30,26,14,happy
12/6/2003,31,(There's Gotta Be) More To Life,Stacie Orrico,33,31,12,happy
12/6/2003,26,Harder To Breathe,Maroon 5,27,18,16,happy
12/6/2003,32,Unwell,matchbox twenty,28,5,38,energetic
12/6/2003,33,Stacy's Mom,Fountains Of Wayne,25,21,9,happy
12/6/2003,35,Why Can't I?,Liz Phair,36,35,12,happy
12/6/2003,41,Breathe,Michelle Branch,52,41,5,happy
12/6/2003,37,The First Cut Is The Deepest,Sheryl Crow,41,37,7,happy
12/6/2003,38,Perfect,Simple Plan,47,38,6,happy
12/6/2003,39,Wave On Wave,Pat Green,39,39,15,happy
12/6/2003,40,Me Against The Music,Britney Spears Featuring Madonna,35,35,7,happy
12/6/2003,42,There Goes My Life,Kenny Chesney,50,42,5,happy
12/6/2003,43,Cowboys Like Us,George Strait,49,43,10,sad
12/6/2003,44,Invisible,Clay Aiken,53,44,3,happy
12/6/2003,45,Numb,Linkin Park,54,45,5,energetic
12/6/2003,46,Calling All Angels,Train,43,19,29,energetic
12/6/2003,25,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",19,1,24,happy
12/6/2003,36,"Me, Myself And I",Beyonce,46,36,4,happy
12/6/2003,24,Rain On Me,Ashanti,14,7,15,happy
12/6/2003,47,Clap Back,Ja Rule,44,44,7,happy
12/6/2003,22,Someday,Nickelback,22,22,16,energetic
12/6/2003,1,Stand Up,Ludacris Featuring Shawnna,2,1,14,happy
12/6/2003,2,Hey Ya!,OutKast,3,2,8,happy
12/6/2003,3,Baby Boy,Beyonce Featuring Sean Paul,1,1,17,happy
12/6/2003,4,The Way You Move,OutKast Featuring Sleepy Brown,5,4,11,happy
12/6/2003,5,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,4,3,12,happy
12/6/2003,6,Here Without You,3 Doors Down,6,5,15,happy
12/6/2003,7,Suga Suga,Baby Bash Featuring Frankie J,8,7,16,energetic
12/6/2003,8,Walked Outta Heaven,Jagged Edge,9,8,14,happy
12/6/2003,9,Damn!,YoungBloodZ Featuring Lil Jon,7,4,18,happy
12/6/2003,10,Step In The Name Of Love,R. Kelly,11,10,16,happy
12/6/2003,11,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,10,2,32,happy
12/6/2003,12,Milkshake,Kelis,13,12,10,happy
12/6/2003,13,Stunt 101,G Unit,15,13,6,happy
12/6/2003,14,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,12,8,20,happy
12/6/2003,15,Change Clothes,JAY-Z,18,15,4,happy
12/6/2003,16,You Don't Know My Name,Alicia Keys,20,16,4,sad
12/6/2003,17,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,17,17,9,happy
12/6/2003,18,It's My Life,No Doubt,24,18,6,happy
12/6/2003,19,Headstrong,Trapt,16,16,33,energetic
12/6/2003,20,Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,26,20,8,happy
12/6/2003,21,Read Your Mind,Avant,21,21,10,happy
12/6/2003,23,Bright Lights,matchbox twenty,23,23,11,happy
12/6/2003,48,Pass That Dutch,Missy Elliott,37,27,8,happy
12/6/2003,49,Into You,Fabolous Featuring Tamia Or Ashanti,40,4,26,happy
12/6/2003,99,Never (Past Tense),The Roc Project Featuring Tina Arena,97,97,4,happy
12/6/2003,78,Love You More,Ginuwine,89,78,6,happy
12/6/2003,79,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,85,79,4,happy
12/6/2003,80,Hot & Wet,112 Featuring Ludacris,71,70,8,happy
12/6/2003,81,Faint,Linkin Park,78,48,20,energetic
12/6/2003,82,I Can Only Imagine,MercyMe,81,71,9,happy
12/6/2003,83,Amazing,Josh Kelley,82,79,18,happy
12/6/2003,84,Heaven,Live,77,59,15,sad
12/6/2003,85,Show Me How To Live,Audioslave,80,67,17,energetic
12/6/2003,87,Take Me Away,Fefe Dobson,87,87,4,energetic
12/6/2003,88,"Roc Ya Body ""Mic Check 1,2""",M.V.P. (Most Valuable Playas) Featuring Stagga Lee,88,82,8,happy
12/6/2003,77,Gangsta Nation,Westside Connection Featuring Nate Dogg,,77,1,happy
12/6/2003,89,Through The Wire,Kanye West,94,89,2,happy
12/6/2003,91,Waiting For You,Seal,91,89,8,happy
12/6/2003,92,Party To Damascus,Wyclef Jean Featuring Missy Elliott,66,65,8,happy
12/6/2003,93,This One's For The Girls,Martina McBride,84,39,18,happy
12/6/2003,94,I Can't Take You Anywhere,Scotty Emerick With Toby Keith,95,94,3,happy
12/6/2003,95,One More Chance,Michael Jackson,,95,1,happy
12/6/2003,96,Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,99,96,3,happy
12/6/2003,97,Find A Way,Dwele,93,93,12,happy
12/6/2003,98,F**k It (I Don't Want You Back),Eamon,,98,1,happy
12/6/2003,50,Hell Yeah,Montgomery Gentry,55,50,6,energetic
12/6/2003,100,I Need You Now,Smokie Norful,96,96,2,sad
12/6/2003,90,So Yesterday,Hilary Duff,79,42,17,happy
12/6/2003,76,Weak And Powerless,A Perfect Circle,67,61,11,energetic
12/6/2003,86,Another Postcard (Chimps),Barenaked Ladies,86,86,8,happy
12/6/2003,74,She's Not Just A Pretty Face,Shania Twain,,74,1,happy
12/6/2003,51,Who Wouldn't Wanna Be Me,Keith Urban,38,30,17,happy
12/6/2003,52,Fallen,Sarah McLachlan,56,52,7,sad
12/6/2003,75,Knock Knock,Monica,83,75,11,happy
12/6/2003,53,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,48,39,14,happy
12/6/2003,54,Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,42,12,19,energetic
12/6/2003,55,More & More,Joe,63,55,3,happy
12/6/2003,56,You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,59,56,5,happy
12/6/2003,57,The Voice Within,Christina Aguilera,62,57,2,sad
12/6/2003,59,Gigolo,Nick Cannon Featuring R. Kelly,76,59,4,happy
12/6/2003,60,"Can't Stop, Won't Stop",Young Gunz,51,14,18,happy
12/6/2003,61,Walking In Memphis,Lonestar,64,61,5,happy
12/6/2003,62,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,,62,1,happy
12/6/2003,58,Chicks Dig It,Chris Cagle,60,58,6,happy
12/6/2003,64,Honesty (Write Me A List),Rodney Atkins,70,64,10,happy
12/6/2003,73,Away From Me,Puddle Of Mudd,73,73,3,happy
12/6/2003,63,Tough Little Boys,Gary Allan,61,32,16,sad
12/6/2003,71,My Baby,Bow Wow Featuring Jagged Edge,,71,1,happy
12/6/2003,70,Drinkin' Bone,Tracy Byrd,74,70,2,happy
12/6/2003,69,Still Frame,Trapt,69,69,4,happy
12/6/2003,72,Bad Boy This Bad Boy That,Bad Boy's Da Band,58,50,7,happy
12/6/2003,67,Bigger Than My Body,John Mayer,57,33,15,happy
12/6/2003,66,Forthenight,Musiq,72,66,5,happy
12/6/2003,65,Fallen,Mya,68,65,2,happy
12/6/2003,68,(I Hate) Everything About You,Three Days Grace,75,68,2,energetic
1/3/2004,35,Bright Lights,matchbox twenty,31,23,15,happy
1/3/2004,28,So Far Away,Staind,28,24,23,energetic
1/3/2004,29,Perfect,Simple Plan,24,24,10,happy
1/3/2004,30,The First Cut Is The Deepest,Sheryl Crow,30,30,11,happy
1/3/2004,31,There Goes My Life,Kenny Chesney,29,29,9,happy
1/3/2004,32,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,34,32,8,happy
1/3/2004,33,Through The Wire,Kanye West,39,33,6,happy
1/3/2004,34,Remember When,Alan Jackson,44,34,4,sad
1/3/2004,27,Gigolo,Nick Cannon Featuring R. Kelly,33,27,8,happy
1/3/2004,36,The Voice Within,Christina Aguilera,36,36,6,sad
1/3/2004,47,Not Today,Mary J. Blige Featuring Eve,47,47,4,happy
1/3/2004,38,Gangsta Nation,Westside Connection Featuring Nate Dogg,52,38,5,happy
1/3/2004,39,You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,42,39,9,happy
1/3/2004,40,F**k It (I Don't Want You Back),Eamon,58,40,5,happy
1/3/2004,41,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee",40,1,28,happy
1/3/2004,42,I Love This Bar,Toby Keith,41,26,18,happy
1/3/2004,43,Invisible,Clay Aiken,43,43,7,happy
1/3/2004,44,(There's Gotta Be) More To Life,Stacie Orrico,38,30,16,happy
1/3/2004,45,With You,Jessica Simpson,65,45,2,happy
1/3/2004,46,My Baby,Bow Wow Featuring Jagged Edge,54,46,5,happy
1/3/2004,26,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,23,17,13,happy
1/3/2004,37,Why Can't I?,Liz Phair,32,32,16,happy
1/3/2004,25,Stunt 101,G Unit,21,13,10,happy
1/3/2004,13,Baby Boy,Beyonce Featuring Sean Paul,12,1,21,happy
1/3/2004,23,White Flag,Dido,26,23,16,sad
1/3/2004,48,Harder To Breathe,Maroon 5,37,18,20,happy
1/3/2004,1,Hey Ya!,OutKast,1,1,12,happy
1/3/2004,2,The Way You Move,OutKast Featuring Sleepy Brown,2,2,15,happy
1/3/2004,3,Milkshake,Kelis,3,3,14,happy
1/3/2004,4,You Don't Know My Name,Alicia Keys,5,4,8,sad
1/3/2004,5,Stand Up,Ludacris Featuring Shawnna,4,1,18,happy
1/3/2004,6,Walked Outta Heaven,Jagged Edge,6,6,18,happy
1/3/2004,7,Suga Suga,Baby Bash Featuring Frankie J,8,7,20,energetic
1/3/2004,8,Here Without You,3 Doors Down,7,5,19,happy
1/3/2004,9,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,18,9,5,happy
1/3/2004,24,Numb,Linkin Park,27,24,9,energetic
1/3/2004,10,"Me, Myself And I",Beyonce,17,10,8,happy
1/3/2004,12,Someday,Nickelback,16,12,20,energetic
1/3/2004,14,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,9,3,16,happy
1/3/2004,15,Damn!,YoungBloodZ Featuring Lil Jon,13,4,22,happy
1/3/2004,16,Step In The Name Of Love,R. Kelly,11,9,20,happy
1/3/2004,17,Change Clothes,JAY-Z,10,10,8,happy
1/3/2004,18,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,15,2,36,happy
1/3/2004,19,Read Your Mind,Avant,19,19,14,happy
1/3/2004,20,Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,20,19,12,happy
1/3/2004,21,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,22,8,24,happy
1/3/2004,22,Headstrong,Trapt,25,16,37,energetic
1/3/2004,11,It's My Life,No Doubt,14,11,10,happy
1/3/2004,49,Unwell,matchbox twenty,48,5,42,energetic
1/3/2004,50,Breathe,Michelle Branch,45,36,9,happy
1/3/2004,51,Fallen,Sarah McLachlan,51,51,11,sad
1/3/2004,78,Pass That Dutch,Missy Elliott,68,27,12,happy
1/3/2004,79,Wave On Wave,Pat Green,77,39,19,happy
1/3/2004,80,Still Frame,Trapt,80,69,8,happy
1/3/2004,81,I Melt,Rascal Flatts,78,34,20,happy
1/3/2004,82,I'm Still In Love With You,Sean Paul Featuring Sasha,,82,1,happy
1/3/2004,83,Me Against The Music,Britney Spears Featuring Madonna,81,35,11,happy
1/3/2004,84,Love You More,Ginuwine,83,78,10,happy
1/3/2004,85,Gangsta Girl,Big Tymers Featuring R. Kelly,97,85,2,happy
1/3/2004,86,Walking In Memphis,Lonestar,75,61,9,happy
1/3/2004,87,Weak And Powerless,A Perfect Circle,89,61,15,energetic
1/3/2004,77,Stacy's Mom,Fountains Of Wayne,70,21,13,happy
1/3/2004,88,Tough Little Boys,Gary Allan,87,32,20,sad
1/3/2004,90,Another Postcard (Chimps),Barenaked Ladies,86,82,12,happy
1/3/2004,91,Alone,Lasgo,95,91,2,happy
1/3/2004,92,You,Ryan Duarte,92,92,2,happy
1/3/2004,93,Shake That Monkey,Too Short Featuring Lil Jon & The East Side Boyz,94,92,7,happy
1/3/2004,94,Bigger Than My Body,John Mayer,90,33,19,happy
1/3/2004,95,Long Black Train,Josh Turner,91,91,4,happy
1/3/2004,96,Neva Eva,Trillville,96,96,3,happy
1/3/2004,97,Heaven,Live,85,59,19,sad
1/3/2004,98,Knock Knock,Monica,84,75,15,happy
1/3/2004,99,Freek-A-Leek,Petey Pablo,,99,1,happy
1/3/2004,89,In My Life,Juvenile Featuring Mannie Fresh,,89,1,sad
1/3/2004,76,Pop That Booty,"Marques Houston Featuring Jermaine ""JD"" Dupri",82,76,4,happy
1/3/2004,100,One More Chance,Michael Jackson,100,83,5,happy
1/3/2004,74,Splash Waterfalls,Ludacris,,74,1,happy
1/3/2004,75,Megalomaniac,Incubus,,75,1,happy
1/3/2004,52,Hotel,Cassidy Featuring R. Kelly,71,52,3,happy
1/3/2004,53,Forthenight,Musiq,53,53,9,happy
1/3/2004,54,American Soldier,Toby Keith,69,54,2,sad
1/3/2004,55,(I Hate) Everything About You,Three Days Grace,55,55,6,energetic
1/3/2004,56,More & More,Joe,49,48,7,happy
1/3/2004,57,Watch The Wind Blow By,Tim McGraw,61,57,4,happy
1/3/2004,59,Honesty (Write Me A List),Rodney Atkins,59,59,14,happy
1/3/2004,60,I Wanna Do It All,Terri Clark,60,60,4,happy
1/3/2004,61,Fallen,Mya,57,56,6,happy
1/3/2004,62,She's Not Just A Pretty Face,Shania Twain,62,62,5,happy
1/3/2004,58,Sorry 2004,Ruben Studdard,,58,1,happy
1/3/2004,64,Little Moments,Brad Paisley,72,64,3,sad
1/3/2004,65,Badaboom,B2K Featuring Fabolous,79,65,3,happy
1/3/2004,66,Drinkin' Bone,Tracy Byrd,66,66,6,happy
1/3/2004,73,Away From Me,Puddle Of Mudd,76,72,7,happy
1/3/2004,67,Are You Gonna Be My Girl,Jet,73,67,3,happy
1/3/2004,68,Hit That,The Offspring,74,68,3,happy
1/3/2004,69,Hell Yeah,Montgomery Gentry,64,45,10,energetic
1/3/2004,70,Chicks Dig It,Chris Cagle,56,53,10,happy
1/3/2004,71,Rain On Me,Ashanti,50,7,19,happy
1/3/2004,72,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,63,39,18,happy
1/3/2004,63,Cowboys Like Us,George Strait,46,38,14,sad
2/7/2004,34,American Soldier,Toby Keith,37,34,7,sad
2/7/2004,33,Gangsta Nation,Westside Connection Featuring Nate Dogg,36,33,10,happy
2/7/2004,32,Dirt Off Your Shoulder,JAY-Z,50,32,3,happy
2/7/2004,27,Step In The Name Of Love,R. Kelly,23,9,25,happy
2/7/2004,30,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,27,8,29,happy
2/7/2004,29,Remember When,Alan Jackson,30,29,9,sad
2/7/2004,28,Damn!,YoungBloodZ Featuring Lil Jon,28,4,27,happy
2/7/2004,35,One Call Away,Chingy Featuring J. Weav,54,35,2,happy
2/7/2004,31,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,21,2,41,happy
2/7/2004,36,Toxic,Britney Spears,53,36,2,happy
2/7/2004,47,Headstrong,Trapt,40,16,42,energetic
2/7/2004,38,There Goes My Life,Kenny Chesney,31,29,14,happy
2/7/2004,39,My Immortal,Evanescence,48,39,5,sad
2/7/2004,40,Perfect,Simple Plan,34,24,15,happy
2/7/2004,41,Unwell,matchbox twenty,38,5,47,energetic
2/7/2004,42,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,33,3,21,happy
2/7/2004,43,You Can't Take The Honky Tonk Out Of The Girl,Brooks & Dunn,39,39,14,happy
2/7/2004,44,So Far Away,Staind,42,24,28,energetic
2/7/2004,45,Watch The Wind Blow By,Tim McGraw,49,45,9,happy
2/7/2004,46,I Wanna Do It All,Terri Clark,46,46,9,happy
2/7/2004,26,Tipsy,J-Kwon,45,26,4,happy
2/7/2004,37,Baby Boy,Beyonce Featuring Sean Paul,22,1,26,happy
2/7/2004,25,Gigolo,Nick Cannon Featuring R. Kelly,25,24,13,happy
2/7/2004,13,Salt Shaker,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,16,13,13,happy
2/7/2004,23,Splash Waterfalls,Ludacris,29,23,6,happy
2/7/2004,48,Bright Lights,matchbox twenty,47,23,20,happy
2/7/2004,1,Hey Ya!,OutKast,1,1,17,happy
2/7/2004,2,The Way You Move,OutKast Featuring Sleepy Brown,2,2,20,happy
2/7/2004,3,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,4,3,10,happy
2/7/2004,4,You Don't Know My Name,Alicia Keys,3,3,13,sad
2/7/2004,5,"Me, Myself And I",Beyonce,6,5,13,happy
2/7/2004,6,Yeah!,Usher Featuring Lil Jon & Ludacris,7,6,5,happy
2/7/2004,7,Milkshake,Kelis,5,3,19,happy
2/7/2004,8,Someday,Nickelback,8,8,25,energetic
2/7/2004,9,Here Without You,3 Doors Down,11,5,24,happy
2/7/2004,24,With You,Jessica Simpson,32,24,7,happy
2/7/2004,10,It's My Life,No Doubt,10,10,15,happy
2/7/2004,12,Numb,Linkin Park,14,12,14,energetic
2/7/2004,14,Walked Outta Heaven,Jagged Edge,13,6,23,happy
2/7/2004,15,Stand Up,Ludacris Featuring Shawnna,12,1,23,happy
2/7/2004,16,Through The Wire,Kanye West,19,16,11,happy
2/7/2004,17,The First Cut Is The Deepest,Sheryl Crow,17,17,16,happy
2/7/2004,18,White Flag,Dido,18,18,21,sad
2/7/2004,19,Sorry 2004,Ruben Studdard,20,19,6,happy
2/7/2004,20,Hotel,Cassidy Featuring R. Kelly,24,20,8,happy
2/7/2004,21,Read Your Mind,Avant,15,13,19,happy
2/7/2004,22,F**k It (I Don't Want You Back),Eamon,26,22,10,happy
2/7/2004,11,Suga Suga,Baby Bash Featuring Frankie J,9,7,25,energetic
