date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
1988-03-05,6,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,10,6,16,sad
1988-03-05,7,Just Like Paradise,David Lee Roth,12,7,8,1
1988-03-05,8,Endless Summer Nights,Richard Marx,15,8,7,1
1988-03-05,9,Man In The Mirror,Michael Jackson,17,9,5,1
1988-03-05,10,I Found Someone,Cher,14,10,16,0
1988-03-05,11,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,5,4,18,1
1988-03-05,12,Out Of The Blue,Debbie Gibson,18,12,6,happy
1988-03-05,13,Pump Up The Volume,M/A/R/R/S,13,13,15,2
1988-03-05,14,Seasons Change,Expose,6,1,15,happy
1988-03-05,15,Say You Will,Foreigner,7,6,14,happy
1988-03-05,16,I Want Her,Keith Sweat,20,16,8,1
1988-03-05,17,Love Overboard,Gladys Knight And The Pips,19,17,9,happy
1988-03-05,18,Don't Shed A Tear,Paul Carrack,9,9,17,happy
1988-03-05,19,Be Still My Beating Heart,Sting,22,19,8,happy
1988-03-05,20,Hysteria,Def Leppard,24,20,7,0
1988-03-05,21,Could've Been,Tiffany,11,1,15,sad
1988-03-05,22,"Get Outta My Dreams, Get Into My Car",Billy Ocean,29,22,4,happy
1988-03-05,23,(Sittin' On) The Dock Of The Bay,Michael Bolton,25,23,7,happy
1988-03-05,24,Rocket 2 U,The Jets,28,24,7,happy
1988-03-05,25,Push It,Salt-N-Pepa,23,19,16,2
1988-03-05,26,Girlfriend,Pebbles,33,26,6,1
1988-03-05,27,Because Of You,The Cover Girls,27,27,15,happy
1988-03-05,28,Devil Inside,INXS,38,28,4,happy
1988-03-05,29,Need You Tonight,INXS,21,1,20,1
1988-03-05,30,I Want To Be Your Man,Roger,16,3,17,1
1988-03-05,31,When We Was Fab,George Harrison,34,31,5,sad
1988-03-05,32,Check It Out,John Mellencamp,35,32,5,happy
1988-03-05,33,Some Kind Of Lover,Jody Watley,36,33,6,happy
1988-03-05,34,Twilight World,Swing Out Sister,31,31,12,happy
1988-03-05,35,Wishing Well,Terence Trent D'Arby,40,35,8,1
1988-03-05,36,Angel,Aerosmith,39,36,6,0
1988-03-05,37,Rock Of Life,Rick Springfield,41,37,5,happy
1988-03-05,38,Where Do Broken Hearts Go,Whitney Houston,47,38,2,0
1988-03-05,39,Hazy Shade Of Winter,The Bangles,26,2,17,happy
1988-03-05,40,Never Knew Love Like This,Alexander O'Neal Featuring Cherrelle,48,40,7,happy
1988-03-05,41,You Don't Know,Scarlett & Black,49,41,6,happy
1988-03-05,42,I Live For Your Love,Natalie Cole,32,13,18,sad
1988-03-05,43,I Saw Him Standing There,Tiffany,56,43,2,happy
1988-03-05,44,Everywhere,Fleetwood Mac,30,14,15,1
1988-03-05,45,Never Thought (That I Could Love),Dan Hill,45,43,13,sad
1988-03-05,46,What A Wonderful World,Louis Armstrong,58,46,3,0
1988-03-05,47,Prove Your Love,Taylor Dayne,60,47,3,happy
1988-03-05,48,Electric Blue,Icehouse,59,48,4,happy
1988-03-05,49,One Step Up,Bruce Springsteen,64,49,2,sad
1988-03-05,50,Tell It To My Heart(Dub),Taylor Dayne,46,7,22,happy
1988-03-05,51,Give Me All Your Love,Whitesnake,61,51,4,2
1988-03-05,52,"Going Back To Cali (From ""Less Than Zero"")",LL Cool J,73,52,3,happy
1988-03-05,53,I Wish I Had A Girl,Henry Lee Summer,62,53,4,happy
1988-03-05,54,Fishnet,Morris Day,70,54,3,happy
1988-03-05,55,Never Can Say Goodbye,The Communards,53,51,6,happy
1988-03-05,56,Tunnel Of Love,Bruce Springsteen,37,9,14,happy
1988-03-05,57,Pamela,Toto,65,57,3,0
1988-03-05,58,Candle In The Wind,Elton John,50,6,18,happy
1988-03-05,59,Talking Back To The Night,Steve Winwood,67,59,4,happy
1988-03-05,60,Are You Sure,So,72,60,3,0
1988-03-05,61,Pop Goes The World,Men Without Hats,42,20,19,happy
1988-03-05,62,I Want You So Bad,Heart,68,62,3,happy
1988-03-05,63,Save Your Love,Great White,57,57,7,sad
1988-03-05,64,Don't Look Any Further,The Kane Gang,66,64,5,happy
1988-03-05,65,Got My Mind Set On You,George Harrison,51,1,20,happy
1988-03-05,66,All I Want Is You,Carly Simon,54,54,7,happy
1988-03-05,67,Pink Cadillac,Natalie Cole,,67,1,happy
1988-03-05,68,Thinking Of You,"Earth, Wind & Fire",69,68,4,happy
1988-03-05,69,Piano In The Dark,Brenda Russell Featuring Joe Esposito,80,69,3,sad
1988-03-05,70,Hot Thing,Prince,63,63,5,happy
1988-03-05,71,"Live My Life (From The Film ""Hiding Out"")",Boy George,44,40,11,happy
1988-03-05,72,The Way You Make Me Feel,Michael Jackson,52,1,16,happy
1988-03-05,73,Two Occasions,The Deele,86,73,2,1
1988-03-05,74,"Kiss And Tell (From ""Bright Lights, Big City"")",Bryan Ferry,95,74,2,happy
1988-03-05,75,Wait,White Lion,88,75,2,happy
1988-03-05,76,Naughty Girls (Need Love Too),Samantha Fox,90,76,2,happy
1988-03-05,77,Don't Make A Fool Of Yourself,Stacey Q,85,77,2,happy
1988-03-05,78,Savin' Myself,Eria Fachin,87,78,2,happy
1988-03-05,79,All Right Now,Pepsi & Shirlie,82,79,3,1
1988-03-05,80,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,79,69,6,2
1988-03-05,81,Ever Since The World Began,Tommy Shaw,83,81,4,happy
1988-03-05,82,I Want To Be Your Property,Blue Mercedes,,82,1,happy
1988-03-05,83,853-5937,Squeeze,43,32,12,happy
1988-03-05,84,How Can I Forget You,Elisa Fiorillo,71,60,7,happy
1988-03-05,85,Winter Games,David Foster,89,85,2,happy
1988-03-05,86,I Could Never Take The Place Of Your Man,Prince,55,10,17,happy
1988-03-05,87,Magic Carpet Ride,Bardeux,93,87,2,happy
1988-03-05,88,There's The Girl,Heart,81,12,18,happy
1988-03-05,89,Hot Hot Hot!!!,The Cure,,89,1,happy
1988-03-05,90,Honestly,Stryper,77,23,18,0
1988-03-05,91,"Yes (From The Motion Picture ""Dirty Dancing"")",Merry Clayton,,91,1,happy
1988-03-05,92,Crazy,Icehouse,75,14,21,happy
1988-03-05,93,Cherry Bomb,John Mellencamp,91,8,20,1
1988-03-05,94,Samantha (What You Gonna Do?),Cellarful Of Noise,,94,1,happy
1988-03-05,95,Faith,George Michael,78,1,20,1
1988-03-05,96,Rhythm Of Love,Yes,74,40,12,happy
1988-03-05,97,Hot Hot Hot,Buster Poindexter & His Banshees Of Blue,84,45,13,happy
1988-03-05,98,You Will Know,Stevie Wonder,92,77,5,sad
1988-03-05,99,So Emotional,Whitney Houston,76,1,19,1
1988-03-05,100,Don't You Want Me,Jody Watley,94,6,23,1
1988-02-06,1,Could've Been,Tiffany,2,1,11,sad
1988-02-06,2,Hazy Shade Of Winter,The Bangles,3,2,13,happy
1988-02-06,3,Need You Tonight,INXS,1,1,16,1
1988-02-06,4,Seasons Change,Expose,5,4,11,happy
1988-02-06,5,I Want To Be Your Man,Roger,6,5,13,1
1988-02-06,6,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,8,6,14,1
1988-02-06,7,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,12,7,9,happy
1988-02-06,8,Say You Will,Foreigner,13,8,10,happy
1988-02-06,9,Tunnel Of Love,Bruce Springsteen,14,9,10,happy
1988-02-06,10,I Could Never Take The Place Of Your Man,Prince,11,10,13,happy
1988-02-06,11,Don't Shed A Tear,Paul Carrack,15,11,13,happy
1988-02-06,12,The Way You Make Me Feel,Michael Jackson,4,1,12,happy
1988-02-06,13,I Live For Your Love,Natalie Cole,17,13,14,sad
1988-02-06,14,Everywhere,Fleetwood Mac,18,14,11,1
1988-02-06,15,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),21,15,8,0
1988-02-06,16,Never Gonna Give You Up,Rick Astley,24,16,8,happy
1988-02-06,17,Tell It To My Heart(Dub),Taylor Dayne,10,7,18,happy
1988-02-06,18,Got My Mind Set On You,George Harrison,7,1,16,happy
1988-02-06,19,Father Figure,George Michael,30,19,4,0
1988-02-06,20,Pump Up The Volume,M/A/R/R/S,25,20,11,2
1988-02-06,21,Pop Goes The World,Men Without Hats,22,21,15,happy
1988-02-06,22,Candle In The Wind,Elton John,9,6,14,happy
1988-02-06,23,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,27,23,12,sad
1988-02-06,24,Crazy,Icehouse,16,14,17,happy
1988-02-06,25,Push It,Salt-N-Pepa,26,25,12,2
1988-02-06,26,I Found Someone,Cher,29,26,12,0
1988-02-06,27,I Get Weak,Belinda Carlisle,33,27,4,happy
1988-02-06,28,Honestly,Stryper,23,23,14,0
1988-02-06,29,Just Like Paradise,David Lee Roth,37,29,4,1
1988-02-06,30,So Emotional,Whitney Houston,20,1,15,1
1988-02-06,31,Love Overboard,Gladys Knight And The Pips,39,31,5,happy
1988-02-06,32,Endless Summer Nights,Richard Marx,40,32,3,1
1988-02-06,33,853-5937,Squeeze,35,33,8,happy
1988-02-06,34,Be Still My Beating Heart,Sting,42,34,4,happy
1988-02-06,35,Because Of You,The Cover Girls,36,35,11,happy
1988-02-06,36,There's The Girl,Heart,19,12,14,happy
1988-02-06,37,Faith,George Michael,28,1,16,1
1988-02-06,38,I Want Her,Keith Sweat,48,38,4,1
1988-02-06,39,Out Of The Blue,Debbie Gibson,57,39,2,happy
1988-02-06,40,Rhythm Of Love,Yes,44,40,8,happy
1988-02-06,41,Hysteria,Def Leppard,55,41,3,0
1988-02-06,42,Is This Love,Whitesnake,31,2,16,happy
1988-02-06,43,Shake Your Love,Debbie Gibson,32,4,19,happy
1988-02-06,44,(Sittin' On) The Dock Of The Bay,Michael Bolton,59,44,3,happy
1988-02-06,45,Twilight World,Swing Out Sister,50,45,8,happy
1988-02-06,46,"Live My Life (From The Film ""Hiding Out"")",Boy George,51,46,7,happy
1988-02-06,47,Hot Hot Hot,Buster Poindexter & His Banshees Of Blue,49,47,9,happy
1988-02-06,48,Man In The Mirror,Michael Jackson,,48,1,1
1988-02-06,49,Never Thought (That I Could Love),Dan Hill,54,49,9,sad
1988-02-06,50,Rocket 2 U,The Jets,60,50,3,happy
1988-02-06,51,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,38,8,20,happy
1988-02-06,52,Don't You Want Me,Jody Watley,41,6,19,1
1988-02-06,53,Cherry Bomb,John Mellencamp,34,8,16,1
1988-02-06,54,I Need A Man,Eurythmics,46,46,8,happy
1988-02-06,55,True Faith,New Order,43,32,16,0
1988-02-06,56,Wishing Well,Terence Trent D'Arby,63,56,4,1
1988-02-06,57,Girlfriend,Pebbles,74,57,2,1
1988-02-06,58,Angel,Aerosmith,81,58,2,0
1988-02-06,59,All I Want Is You,Carly Simon,72,59,3,happy
1988-02-06,60,Never Can Say Goodbye,The Communards,68,60,2,happy
1988-02-06,61,You Don't Know,Scarlett & Black,69,61,2,happy
1988-02-06,62,Never Knew Love Like This,Alexander O'Neal Featuring Cherrelle,70,62,3,happy
1988-02-06,63,When We Was Fab,George Harrison,,63,1,sad
1988-02-06,64,Never Let Me Down Again,Depeche Mode,65,64,7,0
1988-02-06,65,How Can I Forget You,Elisa Fiorillo,71,65,3,happy
1988-02-06,66,Check It Out,John Mellencamp,,66,1,happy
1988-02-06,67,Power Of Love,Laura Branigan,45,26,16,sad
1988-02-06,68,Some Kind Of Lover,Jody Watley,76,68,2,happy
1988-02-06,69,Save Your Love,Great White,77,69,3,sad
1988-02-06,70,In God's Country,U2,47,44,10,happy
1988-02-06,71,Hot In The City,Billy Idol,58,23,26,happy
1988-02-06,72,Rock Of Life,Rick Springfield,,72,1,happy
1988-02-06,73,Valerie,Steve Winwood,53,9,22,0
1988-02-06,74,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,83,74,2,2
1988-02-06,75,Lonely Won't Leave Me Alone,Glenn Medeiros,67,67,8,sad
1988-02-06,76,Just Like Heaven,The Cure,61,40,18,2
1988-02-06,77,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,56,1,20,1
1988-02-06,78,Lover's Lane,Georgio,75,59,10,2
1988-02-06,79,Heaven Is A Place On Earth,Belinda Carlisle,52,1,20,happy
1988-02-06,80,Hot Thing,Prince,,80,1,happy
1988-02-06,81,Coming Up You,The Cars,84,80,3,happy
1988-02-06,82,That's What Love Is All About,Michael Bolton,66,19,23,sad
1988-02-06,83,You Will Know,Stevie Wonder,,83,1,sad
1988-02-06,84,Don't Look Any Further,The Kane Gang,,84,1,happy
1988-02-06,85,Animal,Def Leppard,79,19,18,2
1988-02-06,86,Reason To Live,KISS,64,64,10,1
1988-02-06,87,I Can't Help It,Bananarama,80,47,12,happy
1988-02-06,88,Dude (Looks Like A Lady),Aerosmith,62,14,19,2
1988-02-06,89,The Motion Of Love,Gene Loves Jezebel,,89,1,happy
1988-02-06,90,I Heard It Through The Grapevine,The California Raisins,85,84,3,1
1988-02-06,91,Rain In The Summertime,The Alarm,78,71,8,happy
1988-02-06,92,Should've Known Better,Richard Marx,73,3,20,1
1988-02-06,93,Without You,Peabo Bryson & Regina Belle,,93,1,happy
1988-02-06,94,Burning Like A Flame,Dokken,82,72,8,happy
1988-02-06,95,Stimulation,Wa Wa Nee,86,86,2,happy
1988-02-06,96,We'll Be Together,Sting,88,7,18,1
1988-02-06,97,Love Will Find A Way,Yes,89,30,19,1
1988-02-06,98,In My Dreams,REO Speedwagon,95,19,30,happy
1988-02-06,99,You And Me Tonight,Deja,87,54,12,happy
1988-02-06,100,I Think We're Alone Now,Tiffany,96,1,24,1
1988-01-02,1,Faith,George Michael,1,1,11,1
1988-01-02,2,So Emotional,Whitney Houston,2,2,10,1
1988-01-02,3,Is This Love,Whitesnake,3,2,11,happy
1988-01-02,4,Got My Mind Set On You,George Harrison,4,4,11,happy
1988-01-02,5,Shake Your Love,Debbie Gibson,5,4,14,happy
1988-01-02,6,Don't You Want Me,Jody Watley,6,6,14,1
1988-01-02,7,The Way You Make Me Feel,Michael Jackson,7,7,7,happy
1988-01-02,8,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,8,8,15,happy
1988-01-02,9,Cherry Bomb,John Mellencamp,9,9,11,1
1988-01-02,10,Need You Tonight,INXS,10,10,11,1
1988-01-02,11,Valerie,Steve Winwood,11,9,17,0
1988-01-02,12,Tell It To My Heart(Dub),Taylor Dayne,12,12,13,happy
1988-01-02,13,Candle In The Wind,Elton John,13,13,9,happy
1988-01-02,14,Dude (Looks Like A Lady),Aerosmith,14,14,14,2
1988-01-02,15,Hazy Shade Of Winter,The Bangles,15,15,8,happy
1988-01-02,16,Could've Been,Tiffany,16,16,6,sad
1988-01-02,17,Heaven Is A Place On Earth,Belinda Carlisle,17,1,15,happy
1988-01-02,18,There's The Girl,Heart,18,18,9,happy
1988-01-02,19,Animal,Def Leppard,19,19,13,2
1988-01-02,20,Seasons Change,Expose,20,20,6,happy
1988-01-02,21,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,21,1,15,1
1988-01-02,22,Crazy,Icehouse,22,22,12,happy
1988-01-02,23,I Could Never Take The Place Of Your Man,Prince,23,23,8,happy
1988-01-02,24,That's What Love Is All About,Michael Bolton,24,19,18,sad
1988-01-02,25,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,25,25,9,1
1988-01-02,26,I Want To Be Your Man,Roger,26,26,8,1
1988-01-02,27,Power Of Love,Laura Branigan,27,27,11,sad
1988-01-02,28,We'll Be Together,Sting,28,7,13,1
1988-01-02,29,Should've Known Better,Richard Marx,29,3,15,1
1988-01-02,30,Tunnel Of Love,Bruce Springsteen,30,30,5,happy
1988-01-02,31,I Live For Your Love,Natalie Cole,31,31,9,sad
1988-01-02,32,True Faith,New Order,32,32,11,0
1988-01-02,33,Say You Will,Foreigner,33,33,5,happy
1988-01-02,34,Don't Shed A Tear,Paul Carrack,34,34,8,happy
1988-01-02,35,Pop Goes The World,Men Without Hats,35,35,10,happy
1988-01-02,36,Honestly,Stryper,36,36,9,0
1988-01-02,37,Motortown,The Kane Gang,37,36,12,happy
1988-01-02,38,Everywhere,Fleetwood Mac,38,38,6,1
1988-01-02,39,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,39,39,4,happy
1988-01-02,40,Push It,Salt-N-Pepa,40,40,7,2
1988-01-02,41,Just Like Heaven,The Cure,41,41,13,2
1988-01-02,42,The One I Love,R.E.M.,42,9,16,2
1988-01-02,43,I Think We're Alone Now,Tiffany,43,1,19,1
1988-01-02,44,I Found Someone,Cher,44,44,7,0
1988-01-02,45,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,45,45,7,sad
1988-01-02,46,Pump Up The Volume,M/A/R/R/S,46,46,6,2
1988-01-02,47,I Don't Mind At All,Bourgeois Tagg,47,38,13,sad
1988-01-02,48,I Can't Help It,Bananarama,48,48,7,happy
1988-01-02,49,Skeletons,Stevie Wonder,49,19,12,happy
1988-01-02,50,I Do You,The Jets,50,20,12,happy
1988-01-02,51,Because Of You,The Cover Girls,51,51,6,happy
1988-01-02,52,Mony Mony,Billy Idol,52,1,18,1
1988-01-02,53,In God's Country,U2,53,53,5,happy
1988-01-02,54,You And Me Tonight,Deja,54,54,7,happy
1988-01-02,55,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),55,55,3,0
1988-01-02,56,853-5937,Squeeze,56,56,3,happy
1988-01-02,57,I've Been In Love Before,Cutting Crew,57,9,18,0
1988-01-02,58,(Baby Tell Me) Can You Dance,Shanice Wilson,58,50,9,happy
1988-01-02,59,Lover's Lane,Georgio,59,59,5,2
1988-01-02,60,Hot In The City,Billy Idol,60,23,21,happy
1988-01-02,61,Never Gonna Give You Up,Rick Astley,61,61,3,happy
1988-01-02,62,Hourglass,Squeeze,62,15,16,happy
1988-01-02,63,Dear Mr. Jesus,Powersource (Solo...Sharon),63,63,3,sad
1988-01-02,64,Rhythm Of Love,Yes,64,64,3,happy
1988-01-02,65,Never Thought (That I Could Love),Dan Hill,65,65,4,sad
1988-01-02,66,System Of Survival,"Earth, Wind & Fire",66,60,10,happy
1988-01-02,67,Hot Hot Hot,Buster Poindexter & His Banshees Of Blue,67,67,4,happy
1988-01-02,68,Reason To Live,KISS,68,68,5,1
1988-01-02,69,I Won't Forget You,Poison,69,13,18,2
1988-01-02,70,I Need A Man,Eurythmics,70,70,3,happy
1988-01-02,71,Little Lies,Fleetwood Mac,71,4,19,1
1988-01-02,72,Breakout,Swing Out Sister,72,6,21,1
1988-01-02,73,Love Will Find A Way,Yes,73,30,14,1
1988-01-02,74,Criticize,Alexander O'Neal,74,70,8,happy
1988-01-02,75,U Got The Look,Prince,75,2,23,1
1988-01-02,76,Twilight World,Swing Out Sister,76,76,3,happy
1988-01-02,77,Throwaway,Mick Jagger,77,67,6,happy
1988-01-02,78,Brilliant Disguise,Bruce Springsteen,78,5,14,happy
1988-01-02,79,In My Dreams,REO Speedwagon,79,19,25,happy
1988-01-02,80,"Live My Life (From The Film ""Hiding Out"")",Boy George,80,80,2,happy
1988-01-02,81,Rain In The Summertime,The Alarm,81,81,3,happy
1988-01-02,82,Burning Like A Flame,Dokken,82,82,3,happy
1988-01-02,83,She's Fly,Tony Terry,83,82,6,happy
1988-01-02,84,Silent Morning,Noel,84,47,20,happy
1988-01-02,85,Cherokee,Europe,85,72,6,happy
1988-01-02,86,Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,86,78,8,sad
1988-01-02,87,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,87,66,10,1
1988-01-02,88,Lonely Won't Leave Me Alone,Glenn Medeiros,88,88,3,sad
1988-01-02,89,Let Me Be The One,Expose,89,7,21,happy
1988-01-02,90,What's Too Much,Smokey Robinson,90,79,8,happy
1988-01-02,91,You're All I Need,Motley Crue,91,83,6,happy
1988-01-02,92,Special Way,Kool & The Gang,92,72,12,sad
1988-01-02,93,Eagles Fly,Sammy Hagar,93,82,11,1
1988-01-02,94,It's A Sin,Pet Shop Boys,94,9,18,2
1988-01-02,95,Who Will You Run To,Heart,95,7,21,happy
1988-01-02,96,Never Let Me Down Again,Depeche Mode,96,96,2,0
1988-01-02,97,Causing A Commotion,Madonna,97,2,17,happy
1988-01-02,98,Here I Go Again,Whitesnake,98,1,27,happy
1988-01-02,99,Don't Tell Me The Time,Martha Davis,99,80,7,happy
1988-01-02,100,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),100,15,19,sad
1987-12-05,1,Heaven Is A Place On Earth,Belinda Carlisle,2,1,11,happy
1987-12-05,2,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,1,1,11,1
1987-12-05,3,Faith,George Michael,5,3,7,1
1987-12-05,4,Should've Known Better,Richard Marx,4,4,11,1
1987-12-05,5,Is This Love,Whitesnake,11,5,7,happy
1987-12-05,6,Shake Your Love,Debbie Gibson,10,6,10,happy
1987-12-05,7,We'll Be Together,Sting,8,7,9,1
1987-12-05,8,So Emotional,Whitney Houston,16,8,6,1
1987-12-05,9,The One I Love,R.E.M.,12,9,12,2
1987-12-05,10,Don't You Want Me,Jody Watley,14,10,10,1
1987-12-05,11,Got My Mind Set On You,George Harrison,19,11,7,happy
1987-12-05,12,"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison,17,12,11,happy
1987-12-05,13,Mony Mony,Billy Idol,3,1,14,1
1987-12-05,14,Valerie,Steve Winwood,20,14,13,0
1987-12-05,15,Hourglass,Squeeze,18,15,12,happy
1987-12-05,16,I Think We're Alone Now,Tiffany,7,1,15,1
1987-12-05,17,I've Been In Love Before,Cutting Crew,9,9,14,0
1987-12-05,18,Dude (Looks Like A Lady),Aerosmith,22,18,10,2
1987-12-05,19,Skeletons,Stevie Wonder,21,19,8,happy
1987-12-05,20,Cherry Bomb,John Mellencamp,27,20,7,1
1987-12-05,21,Tell It To My Heart(Dub),Taylor Dayne,26,21,9,happy
1987-12-05,22,I Won't Forget You,Poison,15,13,14,2
1987-12-05,23,I Do You,The Jets,24,23,8,happy
1987-12-05,24,That's What Love Is All About,Michael Bolton,25,24,14,sad
1987-12-05,25,Need You Tonight,INXS,29,25,7,1
1987-12-05,26,Brilliant Disguise,Bruce Springsteen,6,5,10,happy
1987-12-05,27,Candle In The Wind,Elton John,33,27,5,happy
1987-12-05,28,Animal,Def Leppard,31,28,9,2
1987-12-05,29,The Way You Make Me Feel,Michael Jackson,35,29,3,happy
1987-12-05,30,Breakout,Swing Out Sister,13,6,17,1
1987-12-05,31,There's The Girl,Heart,34,31,5,happy
1987-12-05,32,Little Lies,Fleetwood Mac,23,4,15,1
1987-12-05,33,Hazy Shade Of Winter,The Bangles,44,33,4,happy
1987-12-05,34,Power Of Love,Laura Branigan,40,34,7,sad
1987-12-05,35,Crazy,Icehouse,41,35,8,happy
1987-12-05,36,Love Will Find A Way,Yes,30,30,10,1
1987-12-05,37,I Could Never Take The Place Of Your Man,Prince,45,37,4,happy
1987-12-05,38,I Don't Mind At All,Bourgeois Tagg,42,38,9,sad
1987-12-05,39,Seasons Change,Expose,57,39,2,happy
1987-12-05,40,True Faith,New Order,43,40,7,0
1987-12-05,41,I Want To Be Your Man,Roger,53,41,4,1
1987-12-05,42,Motortown,The Kane Gang,47,42,8,happy
1987-12-05,43,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,51,43,5,1
1987-12-05,44,Just Like Heaven,The Cure,49,44,9,2
1987-12-05,45,I Live For Your Love,Natalie Cole,52,45,5,sad
1987-12-05,46,It's A Sin,Pet Shop Boys,28,9,14,2
1987-12-05,47,Causing A Commotion,Madonna,32,2,13,happy
1987-12-05,48,Pop Goes The World,Men Without Hats,56,48,6,happy
1987-12-05,49,Don't Shed A Tear,Paul Carrack,58,49,4,happy
1987-12-05,50,Let Me Be The One,Expose,38,7,17,happy
1987-12-05,51,(Baby Tell Me) Can You Dance,Shanice Wilson,54,51,5,happy
1987-12-05,52,Could've Been,Tiffany,86,52,2,sad
1987-12-05,53,Honestly,Stryper,60,53,5,0
1987-12-05,54,Everywhere,Fleetwood Mac,65,54,2,1
1987-12-05,55,Bad,Michael Jackson,37,1,12,1
1987-12-05,56,Push It,Salt-N-Pepa,64,56,3,2
1987-12-05,57,Tunnel Of Love,Bruce Springsteen,,57,1,happy
1987-12-05,58,U Got The Look,Prince,48,2,19,1
1987-12-05,59,Say You Will,Foreigner,,59,1,happy
1987-12-05,60,I Can't Help It,Bananarama,66,60,3,happy
1987-12-05,61,"Come On, Let's Go",Los Lobos,36,21,13,1
1987-12-05,62,Silent Morning,Noel,59,47,16,happy
1987-12-05,63,In My Dreams,REO Speedwagon,61,19,21,happy
1987-12-05,64,I Found Someone,Cher,75,64,3,0
1987-12-05,65,System Of Survival,"Earth, Wind & Fire",68,65,6,happy
1987-12-05,66,Don't Make Me Wait For Love,Kenny G. (Vocal By Lenny Williams),55,15,15,sad
1987-12-05,67,Casanova,Levert,46,5,17,1
1987-12-05,68,Can't Stay Away From You,Gloria Estefan & Miami Sound Machine,79,68,3,sad
1987-12-05,69,Guaranteed For Life,Millions Like Us,69,69,4,sad
1987-12-05,70,We've Only Just Begun (The Romance Is Not Over),Glenn Jones,70,70,6,1
1987-12-05,71,You And Me Tonight,Deja,76,71,3,happy
1987-12-05,72,Criticize,Alexander O'Neal,74,72,4,happy
1987-12-05,73,Where The Streets Have No Name,U2,39,13,13,happy
1987-12-05,74,Here I Go Again,Whitesnake,63,1,23,happy
1987-12-05,75,Boys Night Out,Timothy B. Schmit,50,25,12,happy
1987-12-05,76,If You Let Me Stay,Terence Trent D'Arby,71,68,7,happy
1987-12-05,77,Because Of You,The Cover Girls,94,77,2,happy
1987-12-05,78,Kick The Wall,Jimmy Davis & Junction,67,67,5,happy
1987-12-05,79,Throwaway,Mick Jagger,85,79,2,happy
1987-12-05,80,What's Too Much,Smokey Robinson,80,80,4,happy
1987-12-05,81,Special Way,Kool & The Gang,77,72,8,sad
1987-12-05,82,Don't Tell Me The Time,Martha Davis,83,82,3,happy
1987-12-05,83,Pump Up The Volume,M/A/R/R/S,96,83,2,2
1987-12-05,84,In God's Country,U2,,84,1,happy
1987-12-05,85,Cherokee,Europe,91,85,2,happy
1987-12-05,86,Lover's Lane,Georgio,,86,1,2
1987-12-05,87,You're All I Need,Motley Crue,93,87,2,happy
1987-12-05,88,She's Fly,Tony Terry,92,88,2,happy
1987-12-05,89,Who Will You Run To,Heart,78,7,17,happy
1987-12-05,90,No One In The World,Anita Baker,81,44,16,0
1987-12-05,91,Eagles Fly,Sammy Hagar,89,82,7,1
1987-12-05,92,The Real Thing,Jellybean Featuring Steven Dante,84,82,5,happy
1987-12-05,93,Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force,88,88,4,sad
1987-12-05,94,Sweet Rachel,Beau Coup,82,80,6,happy
1987-12-05,95,Lost In Emotion,Lisa Lisa And Cult Jam,72,1,19,happy
1987-12-05,96,Reservations For Two,Dionne & Kashif,73,62,6,sad
1987-12-05,97,Strap Me In,The Cars,87,85,4,happy
1987-12-05,98,Reason To Live,KISS,,98,1,1
1987-12-05,99,Sugar Free,Wa Wa Nee,62,35,13,happy
1987-12-05,100,Carrie,Europe,90,3,19,0
1987-11-07,1,I Think We're Alone Now,Tiffany,3,1,11,1
1987-11-07,2,Causing A Commotion,Madonna,2,2,9,happy
1987-11-07,3,Mony Mony,Billy Idol,4,3,10,1
1987-11-07,4,Little Lies,Fleetwood Mac,6,4,11,1
1987-11-07,5,Bad,Michael Jackson,1,1,8,1
1987-11-07,6,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,12,6,7,1
1987-11-07,7,Breakout,Swing Out Sister,9,7,13,1
