date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
2018-02-03,65,Sick Boy,The Chainsmokers,,65,1,1
2018-02-03,66,This Is Me,Keala Settle & The Greatest Showman Ensemble,58.0,58,4,2
2018-02-03,67,Heaven,Kane Brown,76.0,67,5,1
2018-02-03,68,Echame La Culpa,Luis Fonsi & Demi Lovato,57.0,47,10,1
2018-02-03,69,Rubbin Off The Paint,YBN Nahmir,62.0,46,12,1
2018-02-03,70,You Broke Up With Me,Walker Hayes,68.0,67,14,happy
2018-02-03,71,Supplies,Justin Timberlake,,71,1,happy
2018-02-03,72,Codeine Dreaming,Kodak Black Featuring Lil Wayne,63.0,52,9,1
2018-02-03,73,Betrayed,Lil Xan,75.0,67,11,sad
2018-02-03,74,Red Roses,Lil Skies Featuring Landon Cube,69.0,69,3,1
2018-02-03,75,One Foot,WALK THE MOON,77.0,75,4,1
2018-02-03,76,La Modelo,Ozuna x Cardi B,67.0,52,5,1
2018-02-03,77,Rewrite The Stars,Zac Efron & Zendaya,70.0,70,4,happy
2018-02-03,78,Candy Paint,Post Malone,74.0,50,14,1
2018-02-03,79,Tell Me You Love Me,Demi Lovato,72.0,53,9,happy
2018-02-03,80,Round Here Buzz,Eric Church,56.0,56,18,1
2018-02-03,81,All On Me,Devin Dawson,88.0,81,9,happy
2018-02-03,82,No Name,NF,,82,1,1
2018-02-03,83,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",91.0,83,2,1
2018-02-03,84,MIC Drop,BTS Featuring Desiigner,79.0,28,9,2
2018-02-03,85,Broken Halos,Chris Stapleton,94.0,85,9,1
2018-02-03,86,Kooda,6ix9ine,73.0,50,8,happy
2018-02-03,87,Legends,Kelsea Ballerini,85.0,79,8,happy
2018-02-03,88,Wait,Maroon 5,,88,2,happy
2018-02-03,89,Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",81.0,81,4,1
2018-02-03,90,Ice Tray,Quavo & Lil Yachty,86.0,74,6,1
2018-02-03,91,Beautiful Trauma,P!nk,99.0,91,5,1
2018-02-03,92,IDGAF,Dua Lipa,92.0,92,2,1
2018-02-03,93,Corazon,Maluma X Nego do Borel,87.0,87,4,happy
2018-02-03,94,Mayores,Becky G Featuring Bad Bunny,93.0,74,14,1
2018-02-03,95,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",89.0,88,4,happy
2018-02-03,96,Never Enough,Loren Allred,97.0,88,4,0
2018-02-03,97,My Dawg,Lil Baby,90.0,71,7,happy
2018-02-03,98,I'll Name The Dogs,Blake Shelton,82.0,56,20,1
2018-02-03,99,Rock,Plies,,99,1,happy
2018-02-03,100,Female,Keith Urban,100.0,69,5,0
2018-01-06,1,Perfect,Ed Sheeran,1.0,1,18,0
2018-01-06,2,Rockstar,Post Malone Featuring 21 Savage,2.0,1,15,1
2018-01-06,3,Havana,Camila Cabello Featuring Young Thug,3.0,2,20,happy
2018-01-06,4,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,5.0,4,16,1
2018-01-06,5,Thunder,Imagine Dragons,6.0,4,35,happy
2018-01-06,6,Gucci Gang,Lil Pump,4.0,3,16,1
2018-01-06,7,MotorSport,"Migos, Nicki Minaj & Cardi B",7.0,6,9,1
2018-01-06,8,Too Good At Goodbyes,Sam Smith,8.0,4,16,0
2018-01-06,9,Bad At Love,Halsey,10.0,8,17,happy
2018-01-06,10,Bodak Yellow (Money Moves),Cardi B,12.0,1,26,happy
2018-01-06,11,Love.,Kendrick Lamar Featuring Zacari,22.0,11,27,1
2018-01-06,12,New Rules,Dua Lipa,13.0,12,22,1
2018-01-06,13,All I Want For Christmas Is You,Mariah Carey,9.0,9,24,0
2018-01-06,14,Bartier Cardi,Cardi B Featuring 21 Savage,,14,1,2
2018-01-06,15,Gummo,6ix9ine,14.0,12,7,happy
2018-01-06,16,I Fall Apart,Post Malone,16.0,16,14,1
2018-01-06,17,Let You Down,NF,18.0,16,11,happy
2018-01-06,18,Young Dumb & Broke,Khalid,33.0,18,24,1
2018-01-06,19,Shape Of You,Ed Sheeran,24.0,1,51,1
2018-01-06,20,Sorry Not Sorry,Demi Lovato,21.0,6,25,happy
2018-01-06,21,What Lovers Do,Maroon 5 Featuring SZA,17.0,9,18,1
2018-01-06,22,I Get The Bag,Gucci Mane Featuring Migos,19.0,11,19,1
2018-01-06,23,Feel It Still,Portugal. The Man,20.0,4,28,1
2018-01-06,24,Him & I,G-Eazy & Halsey,15.0,15,4,1
2018-01-06,25,Believer,Imagine Dragons,40.0,4,47,happy
2018-01-06,26,Meant To Be,Bebe Rexha & Florida Georgia Line,28.0,26,10,happy
2018-01-06,27,How Long,Charlie Puth,31.0,26,12,happy
2018-01-06,28,Bank Account,21 Savage,35.0,12,25,happy
2018-01-06,29,Wolves,Selena Gomez X Marshmello,23.0,20,10,happy
2018-01-06,30,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,36.0,1,50,1
2018-01-06,31,Plain Jane,A$AP Ferg Featuring Nicki Minaj,26.0,26,14,1
2018-01-06,32,Mi Gente,J Balvin & Willy William Featuring Beyonce,25.0,3,26,1
2018-01-06,33,The Weekend,SZA,29.0,29,22,0
2018-01-06,34,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,34.0,3,35,1
2018-01-06,35,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,27.0,24,18,1
2018-01-06,36,Rockin' Around The Christmas Tree,Brenda Lee,30.0,14,22,1
2018-01-06,37,That's What I Like,Bruno Mars,48.0,1,50,1
2018-01-06,38,It's The Most Wonderful Time Of The Year,Andy Williams,32.0,32,5,happy
2018-01-06,39,Attention,Charlie Puth,44.0,5,36,1
2018-01-06,40,End Game,Taylor Swift Featuring Ed Sheeran & Future,42.0,39,6,2
2018-01-06,41,Sky Walker,Miguel Featuring Travis Scott,41.0,35,14,1
2018-01-06,42,The Christmas Song (Merry Christmas To You),Nat King Cole,37.0,37,12,0
2018-01-06,43,River,Eminem Featuring Ed Sheeran,11.0,11,2,0
2018-01-06,44,Silence,Marshmello Featuring Khalid,39.0,30,20,1
2018-01-06,45,Marry Me,Thomas Rhett,63.0,45,4,0
2018-01-06,46,A Holly Jolly Christmas,Burl Ives,38.0,38,5,1
2018-01-06,47,Unforgettable,French Montana Featuring Swae Lee,47.0,3,38,1
2018-01-06,48,What About Us,P!nk,62.0,13,21,1
2018-01-06,49,Lemon,N*E*R*D & Rihanna,46.0,46,8,1
2018-01-06,50,Candy Paint,Post Malone,58.0,50,10,1
2018-01-06,51,Roll In Peace,Kodak Black Featuring XXXTENTACION,51.0,51,19,1
2018-01-06,52,La Modelo,Ozuna x Cardi B,,52,1,1
2018-01-06,53,Ric Flair Drip,Offset & Metro Boomin,45.0,44,9,1
2018-01-06,54,Lights Down Low,MAX Featuring gnash,57.0,54,12,1
2018-01-06,55,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,52.0,52,14,1
2018-01-06,56,Like I Loved You,Brett Young,56.0,54,14,happy
2018-01-06,57,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",53.0,46,16,sad
2018-01-06,58,Greatest Love Story,LANCO,60.0,45,17,happy
2018-01-06,59,Rubbin Off The Paint,YBN Nahmir,55.0,46,8,1
2018-01-06,60,Good Old Days,Macklemore Featuring Kesha,61.0,60,10,1
2018-01-06,61,...Ready For It?,Taylor Swift,59.0,4,17,1
2018-01-06,62,Yours,Russell Dickerson,66.0,62,11,1
2018-01-06,63,I'll Name The Dogs,Blake Shelton,65.0,58,16,1
2018-01-06,64,The Race,Tay-K,68.0,44,20,1
2018-01-06,65,Eye 2 Eye,Huncho Jack Featuring Takeoff,,65,1,1
2018-01-06,66,Look What You Made Me Do,Taylor Swift,76.0,1,19,1
2018-01-06,67,Kooda,6ix9ine,54.0,50,4,happy
2018-01-06,68,Modern Slavery,Huncho Jack,,68,1,1
2018-01-06,69,Thunder/Young Dumb & Broke (Medley),Imagine Dragons + Khalid,,69,1,1
2018-01-06,70,Codeine Dreaming,Kodak Black Featuring Lil Wayne,64.0,52,5,1
2018-01-06,71,Black & Chinese,Huncho Jack,,71,1,2
2018-01-06,72,Round Here Buzz,Eric Church,70.0,68,14,1
2018-01-06,73,Light It Up,Luke Bryan,72.0,57,18,1
2018-01-06,74,Echame La Culpa,Luis Fonsi & Demi Lovato,75.0,47,6,1
2018-01-06,75,Betrayed,Lil Xan,77.0,67,7,sad
2018-01-06,76,Losing Sleep,Chris Young,78.0,63,14,happy
2018-01-06,77,No Smoke,YoungBoy Never Broke Again,80.0,77,4,1
2018-01-06,78,Tell Me You Love Me,Demi Lovato,73.0,53,5,happy
2018-01-06,79,You Broke Up With Me,Walker Hayes,83.0,79,10,happy
2018-01-06,80,Ice Tray,Quavo & Lil Yachty,82.0,80,2,1
2018-01-06,81,I Could Use A Love Song,Maren Morris,81.0,75,19,1
2018-01-06,82,MIC Drop,BTS Featuring Desiigner,79.0,28,5,2
2018-01-06,83,Dubai Shit,Huncho Jack Featuring Offset,,83,1,1
2018-01-06,84,My Dawg,Lil Baby,71.0,71,3,happy
2018-01-06,85,Pick It Up,Famous Dex Featuring A$AP Rocky,74.0,73,7,1
2018-01-06,86,Written In The Sand,Old Dominion,89.0,86,6,1
2018-01-06,87,Huncho Jack,Huncho Jack,,87,1,happy
2018-01-06,88,Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",,85,3,1
2018-01-06,89,Five More Minutes,Scotty McCreery,96.0,89,4,happy
2018-01-06,90,Motorcycle Patches,Huncho Jack,,90,1,happy
2018-01-06,91,Mayores,Becky G Featuring Bad Bunny,86.0,74,10,1
2018-01-06,92,Saint,Huncho Jack,,92,1,1
2018-01-06,93,Walk On Water,Eminem Featuring Beyonce,87.0,14,5,happy
2018-01-06,94,Stir Fry,Migos,,94,1,1
2018-01-06,95,Home,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",90.0,90,3,1
2018-01-06,96,F**k Love,XXXTENTACION Featuring Trippie Redd,91.0,41,18,1
2018-01-06,97,Legends,Kelsea Ballerini,100.0,97,4,happy
2018-01-06,98,Too Much To Ask,Niall Horan,97.0,66,10,sad
2018-01-06,99,Dusk Till Dawn,Zayn Featuring Sia,88.0,44,16,0
2018-01-06,100,Juice,Yo Gotti,93.0,93,4,happy
2017-12-02,1,Rockstar,Post Malone Featuring 21 Savage,1.0,1,9,1
2017-12-02,2,Havana,Camila Cabello Featuring Young Thug,2.0,2,14,happy
2017-12-02,3,Gucci Gang,Lil Pump,12.0,3,10,1
2017-12-02,4,Thunder,Imagine Dragons,5.0,4,29,happy
2017-12-02,5,Bodak Yellow (Money Moves),Cardi B,3.0,1,20,happy
2017-12-02,6,Too Good At Goodbyes,Sam Smith,4.0,4,10,0
2017-12-02,7,Perfect,Ed Sheeran,8.0,7,12,0
2017-12-02,8,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,6.0,3,29,1
2017-12-02,9,Feel It Still,Portugal. The Man,7.0,4,22,1
2017-12-02,10,Mi Gente,J Balvin & Willy William Featuring Beyonce,10.0,3,20,1
2017-12-02,11,What Lovers Do,Maroon 5 Featuring SZA,9.0,9,12,1
2017-12-02,12,Sorry Not Sorry,Demi Lovato,11.0,6,19,happy
2017-12-02,13,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,13.0,13,10,1
2017-12-02,14,Walk On Water,Eminem Featuring Beyonce,,14,1,happy
2017-12-02,15,MotorSport,"Migos, Nicki Minaj & Cardi B",23.0,14,3,1
2017-12-02,16,I Get The Bag,Gucci Mane Featuring Migos,14.0,11,13,1
2017-12-02,17,Bad At Love,Halsey,20.0,17,11,happy
2017-12-02,18,...Ready For It?,Taylor Swift,30.0,4,11,1
2017-12-02,19,New Rules,Dua Lipa,21.0,19,16,1
2017-12-02,20,What About Us,P!nk,17.0,13,15,1
2017-12-02,21,Unforgettable,French Montana Featuring Swae Lee,16.0,3,32,1
2017-12-02,22,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,18.0,1,44,1
2017-12-02,23,Rake It Up,Yo Gotti Featuring Nicki Minaj,22.0,8,20,1
2017-12-02,24,Attention,Charlie Puth,19.0,5,30,1
2017-12-02,25,I Fall Apart,Post Malone,29.0,25,8,1
2017-12-02,26,Believer,Imagine Dragons,24.0,4,41,happy
2017-12-02,27,Bank Account,21 Savage,15.0,12,19,happy
2017-12-02,28,Praying,Kesha,28.0,22,19,0
2017-12-02,29,Young Dumb & Broke,Khalid,25.0,25,18,1
2017-12-02,30,Shape Of You,Ed Sheeran,26.0,1,45,1
2017-12-02,31,Look What You Made Me Do,Taylor Swift,37.0,1,13,1
2017-12-02,32,Strip That Down,Liam Payne Featuring Quavo,32.0,10,26,1
2017-12-02,33,There's Nothing Holdin' Me Back,Shawn Mendes,33.0,6,30,1
2017-12-02,34,That's What I Like,Bruno Mars,36.0,1,44,1
2017-12-02,35,Slow Hands,Niall Horan,34.0,11,29,happy
2017-12-02,36,Congratulations,Post Malone Featuring Quavo,40.0,8,47,2
2017-12-02,37,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,31.0,31,12,1
2017-12-02,38,The Weekend,SZA,43.0,38,16,0
2017-12-02,39,When It Rains It Pours,Luke Combs,38.0,33,16,1
2017-12-02,40,How Long,Charlie Puth,44.0,40,6,happy
2017-12-02,41,Love.,Kendrick Lamar Featuring Zacari,,18,21,1
2017-12-02,42,Do Re Mi,blackbear,41.0,40,23,happy
2017-12-02,43,What Ifs,Kane Brown Featuring Lauren Alaina,39.0,26,23,1
2017-12-02,44,Silence,Marshmello Featuring Khalid,54.0,42,14,1
2017-12-02,45,Greatest Love Story,LANCO,52.0,45,11,happy
2017-12-02,46,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",47.0,46,10,sad
2017-12-02,47,Humble.,Kendrick Lamar,46.0,1,33,2
2017-12-02,48,XO TOUR Llif3,Lil Uzi Vert,45.0,7,34,1
2017-12-02,49,Something Just Like This,The Chainsmokers & Coldplay,42.0,3,39,1
2017-12-02,50,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,51.0,45,21,1
2017-12-02,51,Wolves,Selena Gomez X Marshmello,55.0,35,4,happy
2017-12-02,52,Let You Down,NF,61.0,52,5,happy
2017-12-02,53,Meant To Be,Bebe Rexha & Florida Georgia Line,62.0,53,4,happy
2017-12-02,54,Plain Jane,A$AP Ferg Featuring Nicki Minaj,59.0,54,8,1
2017-12-02,55,Unforgettable,Thomas Rhett,53.0,47,16,1
2017-12-02,56,Ric Flair Drip,Offset & Metro Boomin,50.0,50,3,1
2017-12-02,57,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",35.0,35,3,1
2017-12-02,58,Gummo,6ix9ine,,58,1,happy
2017-12-02,59,Roll In Peace,Kodak Black Featuring XXXTENTACION,56.0,53,13,1
2017-12-02,60,Light It Up,Luke Bryan,63.0,60,12,1
2017-12-02,61,Love So Soft,Kelly Clarkson,57.0,47,10,happy
2017-12-02,62,Like I Loved You,Brett Young,67.0,62,8,happy
2017-12-02,63,I'll Name The Dogs,Blake Shelton,58.0,58,10,1
2017-12-02,64,Sky Walker,Miguel Featuring Travis Scott,69.0,64,8,1
2017-12-02,65,Wanted You,NAV Featuring Lil Uzi Vert,,65,1,1
2017-12-02,66,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,68.0,64,8,1
2017-12-02,67,Fix A Drink,Chris Janson,71.0,67,12,2
2017-12-02,68,Good Old Days,Macklemore Featuring Kesha,72.0,68,4,1
2017-12-02,69,Female,Keith Urban,,69,1,0
2017-12-02,70,Dusk Till Dawn,Zayn Featuring Sia,80.0,44,10,0
2017-12-02,71,The Race,Tay-K,66.0,44,15,1
2017-12-02,72,Every Little Thing,Carly Pearce,60.0,50,16,sad
2017-12-02,73,Call It What You Want,Taylor Swift,27.0,27,2,1
2017-12-02,74,Losing Sleep,Chris Young,70.0,63,8,happy
2017-12-02,75,Yours,Russell Dickerson,74.0,74,5,1
2017-12-02,76,Lights Down Low,MAX Featuring gnash,84.0,76,6,1
2017-12-02,77,Round Here Buzz,Eric Church,76.0,76,8,1
2017-12-02,78,Candy Paint,Post Malone,81.0,78,4,1
2017-12-02,79,Lemon,N*E*R*D & Rihanna,65.0,65,2,1
2017-12-02,80,Rubbin Off The Paint,YBN Nahmir,79.0,79,2,1
2017-12-02,81,I Could Use A Love Song,Maren Morris,75.0,75,13,1
2017-12-02,82,F**k Love,XXXTENTACION Featuring Trippie Redd,83.0,41,12,1
2017-12-02,83,Jocelyn Flores,XXXTENTACION,77.0,31,12,0
2017-12-02,84,Mayores,Becky G Featuring Bad Bunny,88.0,83,4,1
2017-12-02,85,Ask Me How I Know,Garth Brooks,90.0,85,4,happy
2017-12-02,86,Relationship,Young Thug Featuring Future,87.0,65,13,1
2017-12-02,87,Transportin',Kodak Black,86.0,46,13,1
2017-12-02,88,Rap Saved Me,"21 Savage, Offset & Metro Boomin Featuring Quavo",64.0,64,3,1
2017-12-02,89,Gorgeous,Taylor Swift,85.0,13,4,1
2017-12-02,90,Sauce It Up,Lil Uzi Vert,89.0,49,12,1
2017-12-02,91,Questions,Chris Brown,78.0,78,12,happy
2017-12-02,92,Smooth,Florida Georgia Line,91.0,89,7,1
2017-12-02,93,Betrayed,Lil Xan,,93,1,sad
2017-12-02,94,You Broke Up With Me,Walker Hayes,95.0,91,4,happy
2017-12-02,95,Broken Halos,Chris Stapleton,92.0,92,3,1
2017-12-02,96,The Plan,G-Eazy,,96,1,happy
2017-12-02,97,Pick It Up,Famous Dex Featuring A$AP Rocky,,97,1,1
2017-12-02,98,Go Flex,Post Malone,96.0,76,9,1
2017-12-02,99,Too Much To Ask,Niall Horan,,66,4,sad
2017-12-02,100,Patek Water,Future & Young Thug Featuring Offset,97.0,50,4,1
2017-11-04,1,Rockstar,Post Malone Featuring 21 Savage,1.0,1,5,1
2017-11-04,2,Bodak Yellow (Money Moves),Cardi B,2.0,1,16,happy
2017-11-04,3,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,3.0,3,25,1
2017-11-04,4,Feel It Still,Portugal. The Man,5.0,4,18,1
2017-11-04,5,Thunder,Imagine Dragons,8.0,5,25,happy
2017-11-04,6,Mi Gente,J Balvin & Willy William Featuring Beyonce,6.0,3,16,1
2017-11-04,7,Sorry Not Sorry,Demi Lovato,9.0,7,15,happy
2017-11-04,8,Too Good At Goodbyes,Sam Smith,7.0,5,6,0
2017-11-04,9,Unforgettable,French Montana Featuring Swae Lee,10.0,3,28,1
2017-11-04,10,Look What You Made Me Do,Taylor Swift,4.0,1,9,1
2017-11-04,11,I Get The Bag,Gucci Mane Featuring Migos,24.0,11,9,1
2017-11-04,12,Attention,Charlie Puth,12.0,5,26,1
2017-11-04,13,What About Us,P!nk,23.0,13,11,1
2017-11-04,14,Believer,Imagine Dragons,13.0,4,37,happy
2017-11-04,15,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,11.0,1,40,1
2017-11-04,16,Bank Account,21 Savage,14.0,12,15,happy
2017-11-04,17,Rake It Up,Yo Gotti Featuring Nicki Minaj,15.0,8,16,1
2017-11-04,18,Perfect,Ed Sheeran,22.0,18,8,0
2017-11-04,19,What Lovers Do,Maroon 5 Featuring SZA,17.0,17,8,1
2017-11-04,20,Havana,Camila Cabello Featuring Young Thug,26.0,20,10,happy
2017-11-04,21,Strip That Down,Liam Payne Featuring Quavo,16.0,10,22,1
2017-11-04,22,Shape Of You,Ed Sheeran,18.0,1,41,1
2017-11-04,23,There's Nothing Holdin' Me Back,Shawn Mendes,19.0,6,26,1
2017-11-04,24,Slow Hands,Niall Horan,21.0,11,25,happy
2017-11-04,25,Young Dumb & Broke,Khalid,29.0,25,14,1
2017-11-04,26,What Ifs,Kane Brown Featuring Lauren Alaina,27.0,26,19,1
2017-11-04,27,Gucci Gang,Lil Pump,32.0,27,6,1
2017-11-04,28,Praying,Kesha,28.0,22,15,0
2017-11-04,29,I Fall Apart,Post Malone,31.0,29,4,1
2017-11-04,30,That's What I Like,Bruno Mars,30.0,1,40,1
2017-11-04,31,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,25.0,2,18,happy
2017-11-04,32,Bad At Love,Halsey,40.0,32,7,happy
2017-11-04,33,When It Rains It Pours,Luke Combs,39.0,33,12,1
2017-11-04,34,Congratulations,Post Malone Featuring Quavo,37.0,8,43,2
2017-11-04,35,Humble.,Kendrick Lamar,33.0,1,29,2
2017-11-04,36,XO TOUR Llif3,Lil Uzi Vert,35.0,7,30,1
2017-11-04,37,Something Just Like This,The Chainsmokers & Coldplay,34.0,3,35,1
2017-11-04,38,New Rules,Dua Lipa,44.0,38,12,1
2017-11-04,39,Body Like A Back Road,Sam Hunt,38.0,6,38,happy
2017-11-04,40,Do Re Mi,blackbear,45.0,40,19,happy
2017-11-04,41,Love Galore,SZA Featuring Travis Scott,36.0,32,19,1
2017-11-04,42,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,51.0,42,6,1
2017-11-04,43,Location,Khalid,41.0,16,41,0
2017-11-04,44,Silence,Marshmello Featuring Khalid,54.0,42,10,1
2017-11-04,45,The Weekend,SZA,47.0,45,12,0
2017-11-04,46,Say You Won't Let Go,James Arthur,42.0,11,52,0
2017-11-04,47,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,46.0,45,17,1
2017-11-04,48,Unforgettable,Thomas Rhett,49.0,47,12,1
2017-11-04,49,No Promises,Cheat Codes Featuring Demi Lovato,43.0,38,23,happy
2017-11-04,50,Every Little Thing,Carly Pearce,65.0,50,12,sad
2017-11-04,51,Butterfly Effect,Travis Scott,52.0,51,21,1
2017-11-04,52,...Ready For It?,Taylor Swift,53.0,4,7,1
2017-11-04,53,Small Town Boy,Dustin Lynch,50.0,36,20,happy
2017-11-04,54,Greatest Love Story,LANCO,61.0,54,7,happy
2017-11-04,55,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",59.0,55,6,sad
2017-11-04,56,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,57.0,39,8,1
2017-11-04,57,Roll In Peace,Kodak Black Featuring XXXTENTACION,58.0,53,9,1
2017-11-04,58,The Race,Tay-K,56.0,44,11,1
2017-11-04,59,Love So Soft,Kelly Clarkson,70.0,59,6,happy
2017-11-04,60,How Long,Charlie Puth,60.0,60,2,happy
2017-11-04,61,Plain Jane,A$AP Ferg Featuring Nicki Minaj,86.0,61,4,1
2017-11-04,62,Jocelyn Flores,XXXTENTACION,62.0,31,8,0
2017-11-04,63,Transportin',Kodak Black,63.0,46,9,1
2017-11-04,64,Glorious,Macklemore Featuring Skylar Grey,64.0,49,15,1
2017-11-04,65,Relationship,Young Thug Featuring Future,66.0,65,9,1
2017-11-04,66,More Girls Like You,Kip Moore,77.0,66,10,happy
2017-11-04,67,Light It Up,Luke Bryan,75.0,67,8,1
2017-11-04,68,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",68.0,44,19,1
2017-11-04,69,Dusk Till Dawn,Zayn Featuring Sia,71.0,44,6,0
2017-11-04,70,I'll Name The Dogs,Blake Shelton,82.0,70,6,1
2017-11-04,71,Curve,Gucci Mane Featuring The Weeknd,,67,3,0
2017-11-04,72,Escapate Conmigo,Wisin Featuring Ozuna,76.0,63,19,1
2017-11-04,73,Heartache On The Dance Floor,Jon Pardi,67.0,47,16,1
2017-11-04,74,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,85.0,74,4,1
2017-11-04,75,F**k Love,XXXTENTACION Featuring Trippie Redd,74.0,41,8,1
2017-11-04,76,Go Flex,Post Malone,88.0,76,5,1
2017-11-04,77,Fix A Drink,Chris Janson,81.0,77,8,2
2017-11-04,78,Like I Loved You,Brett Young,84.0,78,4,happy
2017-11-04,79,All The Pretty Girls,Kenny Chesney,69.0,63,12,2
2017-11-04,80,Losing Sleep,Chris Young,92.0,80,4,happy
2017-11-04,81,Sauce It Up,Lil Uzi Vert,87.0,49,8,1
2017-11-04,82,High End,Chris Brown Featuring Future & Young Thug,,82,1,2
2017-11-04,83,I Could Use A Love Song,Maren Morris,83.0,83,9,1
2017-11-04,84,Yours,Russell Dickerson,,84,1,1
2017-11-04,85,Sky Walker,Miguel Featuring Travis Scott,90.0,85,4,1
2017-11-04,86,B.E.D.,Jacquees,80.0,69,11,1
2017-11-04,87,Let You Down,NF,,87,1,happy
2017-11-04,88,Friends,Justin Bieber + BloodPop,73.0,20,9,1
2017-11-04,89,Questions,Chris Brown,89.0,84,8,happy
2017-11-04,90,Lights Down Low,MAX Featuring gnash,95.0,90,2,1
2017-11-04,91,Too Hotty,"Quavo, Takeoff & Offset",97.0,91,2,1
2017-11-04,92,Smooth,Florida Georgia Line,99.0,92,3,1
2017-11-04,93,Round Here Buzz,Eric Church,96.0,93,4,1
2017-11-04,94,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",78.0,20,18,0
2017-11-04,95,Stunting Ain't Nuthin,Gucci Mane Featuring Slim Jxmmi & Young Dolph,,95,1,happy
2017-11-04,96,You Broke Up With Me,Walker Hayes,,96,1,happy
2017-11-04,97,Mayores,Becky G Featuring Bad Bunny,,97,1,1
2017-11-04,98,Ask Me How I Know,Garth Brooks,,98,1,happy
2017-11-04,99,They Don't Know,Jason Aldean,79.0,67,12,happy
2017-11-04,100,Do I Make You Wanna,Billy Currington,100.0,47,19,1
2017-10-07,1,Bodak Yellow (Money Moves),Cardi B,2.0,1,12,happy
2017-10-07,2,Rockstar,Post Malone Featuring 21 Savage,,2,1,1
2017-10-07,3,Look What You Made Me Do,Taylor Swift,1.0,1,5,1
2017-10-07,4,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,3.0,3,21,1
2017-10-07,5,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,4.0,1,36,1
2017-10-07,6,Unforgettable,French Montana Featuring Swae Lee,7.0,3,24,1
2017-10-07,7,Believer,Imagine Dragons,9.0,4,33,happy
2017-10-07,8,Rake It Up,Yo Gotti Featuring Nicki Minaj,16.0,8,12,1
2017-10-07,9,Attention,Charlie Puth,8.0,5,22,1
2017-10-07,10,Feel It Still,Portugal. The Man,14.0,10,14,1
2017-10-07,11,Slow Hands,Niall Horan,11.0,11,21,happy
2017-10-07,12,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,6.0,2,14,happy
2017-10-07,13,Strip That Down,Liam Payne Featuring Quavo,12.0,10,18,1
2017-10-07,14,There's Nothing Holdin' Me Back,Shawn Mendes,10.0,6,22,1
2017-10-07,15,Sorry Not Sorry,Demi Lovato,13.0,13,11,happy
2017-10-07,16,Too Good At Goodbyes,Sam Smith,5.0,5,2,0
2017-10-07,17,Bank Account,21 Savage,15.0,12,11,happy
2017-10-07,18,Shape Of You,Ed Sheeran,17.0,1,37,1
2017-10-07,19,Mi Gente,J Balvin & Willy William Featuring Beyonce,19.0,19,12,1
2017-10-07,20,That's What I Like,Bruno Mars,18.0,1,36,1
2017-10-07,21,XO TOUR Llif3,Lil Uzi Vert,20.0,7,26,1
2017-10-07,22,I Get The Bag,Gucci Mane Featuring Migos,24.0,22,5,1
2017-10-07,23,What Lovers Do,Maroon 5 Featuring SZA,29.0,23,4,1
2017-10-07,24,Body Like A Back Road,Sam Hunt,22.0,6,34,happy
2017-10-07,25,Humble.,Kendrick Lamar,23.0,1,25,2
2017-10-07,26,What About Us,P!nk,30.0,26,7,1
